Flynum,Concentration,Cohort,Week,Trial,Batch,Odor,Occupancy,Day,FlyIDConstant
6,0.39,6,2,1,3,Off,0.376470588235294,2,Yes
7,0.39,6,2,1,3,Off,0.4625,2,Yes
8,0.39,6,2,1,3,Off,0.418382352941176,2,Yes
9,0.39,6,2,1,3,Off,0.484558823529412,2,Yes
10,0.39,6,2,1,3,Off,0.6,2,Yes
11,0.39,6,2,1,3,Off,0.563235294117647,2,Yes
12,0.39,6,2,1,3,Off,0.538970588235294,2,Yes
13,0.39,6,2,1,3,Off,0.422794117647059,2,Yes
14,0.39,6,2,1,3,Off,0.599264705882353,2,Yes
15,0.39,6,2,1,3,Off,0.420588235294118,2,Yes
1,0.39,6,2,1,4,On,0.005231037489102,2,Yes
2,0.39,6,2,1,4,On,0.003487358326068,2,Yes
3,0.39,6,2,1,4,On,0.835222319093287,2,Yes
4,0.39,6,2,1,4,On,0.68613775065388,2,Yes
5,0.39,6,2,1,4,On,0.605928509154316,2,Yes
6,0.39,6,2,1,4,On,0.153443766346992,2,Yes
7,0.39,6,2,1,4,On,0.483870967741935,2,Yes
8,0.39,6,2,1,4,On,0.78204010462075,2,Yes
9,0.39,6,2,1,4,On,0.47079337401918,2,Yes
10,0.39,6,2,1,4,On,0.605056669572799,2,Yes
11,0.39,6,2,1,4,On,0.865736704446382,2,Yes
12,0.39,6,2,1,4,On,0.224062772449869,2,Yes
13,0.39,6,2,1,4,On,0.709677419354839,2,Yes
14,0.39,6,2,1,4,On,0.902353966870096,2,Yes
15,0.39,6,2,1,4,On,0.520488230165649,2,Yes
1,0.39,6,2,1,4,Off,0.498101746393318,2,Yes
2,0.39,6,2,1,4,Off,0.0,2,Yes
3,0.39,6,2,1,4,Off,0.634016704631739,2,Yes
4,0.39,6,2,1,4,Off,0.734244495064541,2,Yes
5,0.39,6,2,1,4,Off,0.493545937737282,2,Yes
6,0.39,6,2,1,4,Off,0.495064540622627,2,Yes
7,0.39,6,2,1,4,Off,0.52619589977221,2,Yes
8,0.39,6,2,1,4,Off,0.43204252088079,2,Yes
9,0.39,6,2,1,4,Off,0.486712224753227,2,Yes
10,0.39,6,2,1,4,Off,0.596810933940774,2,Yes
11,0.39,6,2,1,4,Off,0.570994684889901,2,Yes
12,0.39,6,2,1,4,Off,0.561123766135156,2,Yes
13,0.39,6,2,1,4,Off,0.592255125284738,2,Yes
14,0.39,6,2,1,4,Off,1.0,2,Yes
15,0.39,6,2,1,4,Off,0.138952164009112,2,Yes
1,0.39,6,2,2,1,On,0.809716599190283,2,Yes
2,0.39,6,2,2,1,On,0.794534412955466,2,Yes
3,0.39,6,2,2,1,On,0.565789473684211,2,Yes
4,0.39,6,2,2,1,On,0.776315789473684,2,Yes
5,0.39,6,2,2,1,On,0.568825910931174,2,Yes
6,0.39,6,2,2,1,On,0.909919028340081,2,Yes
7,0.39,6,2,2,1,On,0.809716599190283,2,Yes
8,0.39,6,2,2,1,On,0.630566801619433,2,Yes
9,0.39,6,2,2,1,On,0.924089068825911,2,Yes
10,0.39,6,2,2,1,On,0.539473684210526,2,Yes
11,0.39,6,2,2,1,On,0.889676113360324,2,Yes
12,0.39,6,2,2,1,On,0.699392712550607,2,Yes
13,0.39,6,2,2,1,On,0.781376518218624,2,Yes
14,0.39,6,2,2,1,On,0.399797570850202,2,Yes
15,0.39,6,2,2,1,On,0.660931174089069,2,Yes
1,0.39,6,2,2,1,Off,0.163025210084034,2,Yes
2,0.39,6,2,2,1,Off,0.639495798319328,2,Yes
3,0.39,6,2,2,1,Off,0.33109243697479,2,Yes
4,0.39,6,2,2,1,Off,0.288235294117647,2,Yes
5,0.39,6,2,2,1,Off,0.0504201680672269,2,Yes
6,0.39,6,2,2,1,Off,0.512605042016807,2,Yes
7,0.39,6,2,2,1,Off,0.486554621848739,2,Yes
8,0.39,6,2,2,1,Off,0.505042016806723,2,Yes
9,0.39,6,2,2,1,Off,0.547058823529412,2,Yes
10,0.39,6,2,2,1,Off,0.570588235294118,2,Yes
11,0.39,6,2,2,1,Off,0.532773109243697,2,Yes
12,0.39,6,2,2,1,Off,0.409243697478992,2,Yes
13,0.39,6,2,2,1,Off,0.532773109243697,2,Yes
14,0.39,6,2,2,1,Off,0.808403361344538,2,Yes
15,0.39,6,2,2,1,Off,1.0,2,Yes
1,0.39,6,2,2,2,On,0.799469964664311,2,Yes
2,0.39,6,2,2,2,On,0.587455830388693,2,Yes
3,0.39,6,2,2,2,On,0.600706713780919,2,Yes
4,0.39,6,2,2,2,On,0.735865724381625,2,Yes
5,0.39,6,2,2,2,On,0.948763250883392,2,Yes
6,0.39,6,2,2,2,On,0.784452296819788,2,Yes
7,0.39,6,2,2,2,On,0.621908127208481,2,Yes
8,0.39,6,2,2,2,On,0.636042402826855,2,Yes
9,0.39,6,2,2,2,On,0.865724381625442,2,Yes
10,0.39,6,2,2,2,On,0.61660777385159,2,Yes
11,0.39,6,2,2,2,On,0.575971731448763,2,Yes
12,0.39,6,2,2,2,On,0.0424028268551237,2,Yes
13,0.39,6,2,2,2,On,0.379858657243816,2,Yes
14,0.39,6,2,2,2,On,0.795936395759717,2,Yes
15,0.39,6,2,2,2,On,0.813604240282686,2,Yes
1,0.39,6,2,2,2,Off,0.448698315467075,2,Yes
2,0.39,6,2,2,2,Off,0.51301684532925,2,Yes
3,0.39,6,2,2,2,Off,0.473200612557427,2,Yes
4,0.39,6,2,2,2,Off,0.447932618683002,2,Yes
5,0.39,6,2,2,2,Off,0.386676875957121,2,Yes
6,0.39,6,2,2,2,Off,0.492343032159265,2,Yes
7,0.39,6,2,2,2,Off,0.411179173047473,2,Yes
8,0.39,6,2,2,2,Off,0.465543644716692,2,Yes
9,0.39,6,2,2,2,Off,0.147013782542113,2,Yes
10,0.39,6,2,2,2,Off,0.0321592649310873,2,Yes
11,0.39,6,2,2,2,Off,0.634762633996937,2,Yes
12,0.39,6,2,2,2,Off,0.451761102603369,2,Yes
13,0.39,6,2,2,2,Off,0.657733537519142,2,Yes
14,0.39,6,2,2,2,Off,0.44333843797856,2,Yes
15,0.39,6,2,2,2,Off,0.656967840735069,2,Yes
1,0.39,6,2,2,3,On,0.8882096069869,2,Yes
2,0.39,6,2,2,3,On,0.794759825327511,2,Yes
3,0.39,6,2,2,3,On,0.359825327510917,2,Yes
4,0.39,6,2,2,3,On,0.803493449781659,2,Yes
5,0.39,6,2,2,3,On,0.764192139737991,2,Yes
6,0.39,6,2,2,3,On,0.832314410480349,2,Yes
7,0.39,6,2,2,3,On,0.613100436681223,2,Yes
8,0.39,6,2,2,3,On,0.648908296943231,2,Yes
9,0.39,6,2,2,3,On,0.906550218340611,2,Yes
10,0.39,6,2,2,3,On,0.552838427947598,2,Yes
11,0.39,6,2,2,3,On,0.651528384279476,2,Yes
12,0.39,6,2,2,3,On,0.673362445414847,2,Yes
13,0.39,6,2,2,3,On,0.544978165938865,2,Yes
14,0.39,6,2,2,3,On,0.795633187772926,2,Yes
15,0.39,6,2,2,3,On,0.68646288209607,2,Yes
1,0.39,6,2,2,3,Off,0.481368821292776,2,Yes
2,0.39,6,2,2,3,Off,0.584790874524715,2,Yes
3,0.39,6,2,2,3,Off,0.361216730038023,2,Yes
4,0.39,6,2,2,3,Off,0.920912547528517,2,Yes
5,0.39,6,2,2,3,Off,0.494296577946768,2,Yes
6,0.39,6,2,2,3,Off,0.466920152091255,2,Yes
7,0.39,6,2,2,3,Off,0.600760456273764,2,Yes
8,0.39,6,2,2,3,Off,0.462357414448669,2,Yes
9,0.39,6,2,2,3,Off,0.456273764258555,2,Yes
10,0.39,6,2,2,3,Off,0.306463878326996,2,Yes
11,0.39,6,2,2,3,Off,0.185551330798479,2,Yes
12,0.39,6,2,2,3,Off,0.463878326996198,2,Yes
13,0.39,6,2,2,3,Off,0.67148288973384,2,Yes
14,0.39,6,2,2,3,Off,0.574144486692015,2,Yes
15,0.39,6,2,2,3,Off,0.453992395437262,2,Yes
1,0.39,6,2,2,4,On,0.293207222699914,2,Yes
2,0.39,6,2,2,4,On,0.994840928632846,2,Yes
3,0.39,6,2,2,4,On,0.416165090283749,2,Yes
4,0.39,6,2,2,4,On,0.960447119518487,2,Yes
5,0.39,6,2,2,4,On,0.772141014617369,2,Yes
6,0.39,6,2,2,4,On,0.0,2,Yes
7,0.39,6,2,2,4,On,0.506448839208942,2,Yes
8,0.39,6,2,2,4,On,0.564058469475494,2,Yes
9,0.39,6,2,2,4,On,0.71195184866724,2,Yes
10,0.39,6,2,2,4,On,0.553740326741187,2,Yes
11,0.39,6,2,2,4,On,0.909716251074807,2,Yes
12,0.39,6,2,2,4,On,0.502149613069647,2,Yes
13,0.39,6,2,2,4,On,0.564058469475494,2,Yes
14,0.39,6,2,2,4,On,0.83920894239037,2,Yes
15,0.39,6,2,2,4,On,0.803095442820292,2,Yes
1,0.39,6,2,2,4,Off,0.347305389221557,2,Yes
2,0.39,6,2,2,4,Off,1.0,2,Yes
3,0.39,6,2,2,4,Off,0.442365269461078,2,Yes
4,0.39,6,2,2,4,Off,0.696107784431138,2,Yes
5,0.39,6,2,2,4,Off,0.462574850299401,2,Yes
6,0.39,6,2,2,4,Off,0.486526946107784,2,Yes
7,0.39,6,2,2,4,Off,0.569610778443114,2,Yes
8,0.39,6,2,2,4,Off,0.0711077844311377,2,Yes
9,0.39,6,2,2,4,Off,0.651197604790419,2,Yes
10,0.39,6,2,2,4,Off,0.241017964071856,2,Yes
11,0.39,6,2,2,4,Off,0.454341317365269,2,Yes
12,0.39,6,2,2,4,Off,0.417664670658683,2,Yes
13,0.39,6,2,2,4,Off,0.385479041916168,2,Yes
14,0.39,6,2,2,4,Off,0.144461077844311,2,Yes
15,0.39,6,2,2,4,Off,0.425149700598802,2,Yes
1,0.39,6,2,3,1,On,0.589392643284859,2,Yes
2,0.39,6,2,3,1,On,0.72284003421728,2,Yes
3,0.39,6,2,3,1,On,0.526090675791275,2,Yes
4,0.39,6,2,3,1,On,0.301112061591103,2,Yes
5,0.39,6,2,3,1,On,0.577416595380667,2,Yes
6,0.39,6,2,3,1,On,0.727972626176219,2,Yes
7,0.39,6,2,3,1,On,0.834901625320787,2,Yes
8,0.39,6,2,3,1,On,0.669803250641574,2,Yes
9,0.39,6,2,3,1,On,0.790419161676647,2,Yes
10,0.39,6,2,3,1,On,0.502994011976048,2,Yes
11,0.39,6,2,3,1,On,0.862275449101796,2,Yes
12,0.39,6,2,3,1,On,0.533789563729683,2,Yes
13,0.39,6,2,3,1,On,0.680923866552609,2,Yes
14,0.39,6,2,3,1,On,0.777587681779299,2,Yes
15,0.39,6,2,3,1,On,0.733105218135158,2,Yes
1,0.39,6,2,3,1,Off,0.144130757800892,2,Yes
2,0.39,6,2,3,1,Off,0.5,2,Yes
3,0.39,6,2,3,1,Off,0.950965824665676,2,Yes
4,0.39,6,2,3,1,Off,0.449479940564636,2,Yes
5,0.39,6,2,3,1,Off,0.517830609212481,2,Yes
6,0.39,6,2,3,1,Off,0.539375928677563,2,Yes
7,0.39,6,2,3,1,Off,0.570579494799406,2,Yes
8,0.39,6,2,3,1,Off,0.571322436849926,2,Yes
9,0.39,6,2,3,1,Off,0.62852897473997,2,Yes
10,0.39,6,2,3,1,Off,0.539375928677563,2,Yes
11,0.39,6,2,3,1,Off,0.527488855869242,2,Yes
12,0.39,6,2,3,1,Off,0.461367013372957,2,Yes
13,0.39,6,2,3,1,Off,0.576523031203566,2,Yes
14,0.39,6,2,3,1,Off,0.638930163447251,2,Yes
15,0.39,6,2,3,1,Off,0.991084695393759,2,Yes
1,0.39,6,2,3,2,On,0.782127659574468,2,Yes
2,0.39,6,2,3,2,On,0.716595744680851,2,Yes
3,0.39,6,2,3,2,On,0.516595744680851,2,Yes
4,0.39,6,2,3,2,On,0.993191489361702,2,Yes
5,0.39,6,2,3,2,On,0.334468085106383,2,Yes
6,0.39,6,2,3,2,On,0.890212765957447,2,Yes
7,0.39,6,2,3,2,On,0.201702127659574,2,Yes
8,0.39,6,2,3,2,On,0.60936170212766,2,Yes
9,0.39,6,2,3,2,On,0.897872340425532,2,Yes
10,0.39,6,2,3,2,On,0.669787234042553,2,Yes
11,0.39,6,2,3,2,On,0.818723404255319,2,Yes
12,0.39,6,2,3,2,On,0.0076595744680851,2,Yes
13,0.39,6,2,3,2,On,0.247659574468085,2,Yes
14,0.39,6,2,3,2,On,0.793191489361702,2,Yes
15,0.39,6,2,3,2,On,0.0902127659574468,2,Yes
1,0.39,6,2,3,2,Off,0.454001495886313,2,Yes
2,0.39,6,2,3,2,Off,0.365744203440539,2,Yes
3,0.39,6,2,3,2,Off,0.516080777860883,2,Yes
4,0.39,6,2,3,2,Off,1.0,2,Yes
5,0.39,6,2,3,2,Off,0.519820493642483,2,Yes
6,0.39,6,2,3,2,Off,0.509349289454001,2,Yes
7,0.39,6,2,3,2,Off,0.427823485415108,2,Yes
8,0.39,6,2,3,2,Off,0.615557217651459,2,Yes
9,0.39,6,2,3,2,Off,1.0,2,Yes
10,0.39,6,2,3,2,Off,0.816753926701571,2,Yes
11,0.39,6,2,3,2,Off,0.359012715033657,2,Yes
12,0.39,6,2,3,2,Off,0.422587883320868,2,Yes
13,0.39,6,2,3,2,Off,0.546746447270007,2,Yes
14,0.39,6,2,3,2,Off,0.151832460732984,2,Yes
15,0.39,6,2,3,2,Off,0.384442782348542,2,Yes
1,0.39,6,2,3,3,On,0.66382252559727,2,Yes
2,0.39,6,2,3,3,On,0.655290102389078,2,Yes
3,0.39,6,2,3,3,On,0.433447098976109,2,Yes
4,0.39,6,2,3,3,On,0.872013651877133,2,Yes
5,0.39,6,2,3,3,On,0.641638225255973,2,Yes
6,0.39,6,2,3,3,On,0.791808873720137,2,Yes
7,0.39,6,2,3,3,On,0.560580204778157,2,Yes
8,0.39,6,2,3,3,On,0.271331058020478,2,Yes
9,0.39,6,2,3,3,On,0.76877133105802,2,Yes
10,0.39,6,2,3,3,On,0.581911262798635,2,Yes
11,0.39,6,2,3,3,On,0.595563139931741,2,Yes
12,0.39,6,2,3,3,On,0.478668941979522,2,Yes
13,0.39,6,2,3,3,On,0.075938566552901,2,Yes
14,0.39,6,2,3,3,On,0.549488054607508,2,Yes
15,0.39,6,2,3,3,On,0.428327645051195,2,Yes
1,0.39,6,2,3,3,Off,0.408682634730539,2,Yes
2,0.39,6,2,3,3,Off,0.476047904191617,2,Yes
3,0.39,6,2,3,3,Off,0.49625748502994,2,Yes
4,0.39,6,2,3,3,Off,1.0,2,Yes
5,0.39,6,2,3,3,Off,0.493263473053892,2,Yes
6,0.39,6,2,3,3,Off,0.606287425149701,2,Yes
7,0.39,6,2,3,3,Off,0.383982035928144,2,Yes
8,0.39,6,2,3,3,Off,0.494760479041916,2,Yes
9,0.39,6,2,3,3,Off,0.563622754491018,2,Yes
10,0.39,6,2,3,3,Off,0.102544910179641,2,Yes
11,0.39,6,2,3,3,Off,0.61751497005988,2,Yes
12,0.39,6,2,3,3,Off,0.475299401197605,2,Yes
13,0.39,6,2,3,3,Off,0.473053892215569,2,Yes
14,0.39,6,2,3,3,Off,0.538173652694611,2,Yes
15,0.39,6,2,3,3,Off,0.42440119760479,2,Yes
1,0.39,6,2,3,4,On,0.121107266435986,2,Yes
2,0.39,6,2,3,4,On,0.998269896193772,2,Yes
3,0.39,6,2,3,4,On,0.502595155709343,2,Yes
4,0.39,6,2,3,4,On,0.747404844290657,2,Yes
5,0.39,6,2,3,4,On,0.529411764705882,2,Yes
6,0.39,6,2,3,4,On,0.149653979238754,2,Yes
7,0.39,6,2,3,4,On,0.68598615916955,2,Yes
8,0.39,6,2,3,4,On,0.60121107266436,2,Yes
9,0.39,6,2,3,4,On,0.768166089965398,2,Yes
10,0.39,6,2,3,4,On,0.480968858131488,2,Yes
11,0.39,6,2,3,4,On,0.874567474048443,2,Yes
12,0.39,6,2,3,4,On,0.613321799307958,2,Yes
13,0.39,6,2,3,4,On,0.672145328719723,2,Yes
14,0.39,6,2,3,4,On,0.942041522491349,2,Yes
15,0.39,6,2,3,4,On,0.734429065743945,2,Yes
1,0.39,6,2,3,4,Off,0.372163388804841,2,Yes
2,0.39,6,2,3,4,Off,1.0,2,Yes
3,0.39,6,2,3,4,Off,0.401664145234493,2,Yes
4,0.39,6,2,3,4,Off,0.18910741301059,2,Yes
5,0.39,6,2,3,4,Off,0.472012102874433,2,Yes
6,0.39,6,2,3,4,Off,0.503782148260212,2,Yes
7,0.39,6,2,3,4,Off,0.506051437216339,2,Yes
8,0.39,6,2,3,4,Off,0.0695915279878971,2,Yes
9,0.39,6,2,3,4,Off,0.529500756429652,2,Yes
10,0.39,6,2,3,4,Off,0.130105900151286,2,Yes
11,0.39,6,2,3,4,Off,0.552193645990923,2,Yes
12,0.39,6,2,3,4,Off,0.565052950075643,2,Yes
13,0.39,6,2,3,4,Off,0.261724659606657,2,Yes
14,0.39,6,2,3,4,Off,1.0,2,Yes
15,0.39,6,2,3,4,Off,0.124810892586989,2,Yes
