Flynum,Concentration,Cohort,Trial,Batch,Odor,Occupancy,Day,FlyIDConstant
1,0.39,2,2,2,Off,0.628235294117647,2,Yes
2,0.39,2,2,2,Off,0.570588235294118,2,Yes
3,0.39,2,2,2,Off,0.647058823529412,2,Yes
4,0.39,2,2,2,Off,0.0847058823529412,2,Yes
5,0.39,2,2,2,Off,0.531764705882353,2,Yes
6,0.39,2,2,2,Off,0.229411764705882,2,Yes
7,0.39,2,2,2,Off,0.482352941176471,2,Yes
8,0.39,2,2,2,Off,0.303529411764706,2,Yes
9,0.39,2,2,2,Off,0.415294117647059,2,Yes
10,0.39,2,2,2,Off,0.349411764705882,2,Yes
11,0.39,2,2,2,Off,0.468235294117647,2,Yes
12,0.39,2,2,2,Off,0.389411764705882,2,Yes
13,0.39,2,2,2,Off,0.469411764705882,2,Yes
14,0.39,2,2,2,Off,0.356470588235294,2,Yes
15,0.39,2,2,2,Off,0.415294117647059,2,Yes
1,0.39,2,2,3,On,0.234246575342466,2,Yes
2,0.39,2,2,3,On,0.680821917808219,2,Yes
3,0.39,2,2,3,On,0.475342465753425,2,Yes
4,0.39,2,2,3,On,0.0547945205479452,2,Yes
5,0.39,2,2,3,On,0.501369863013699,2,Yes
6,0.39,2,2,3,On,0.691780821917808,2,Yes
7,0.39,2,2,3,On,0.472602739726027,2,Yes
8,0.39,2,2,3,On,0.0054794520547945,2,Yes
9,0.39,2,2,3,On,0.857534246575342,2,Yes
10,0.39,2,2,3,On,0.223287671232877,2,Yes
11,0.39,2,2,3,On,0.96986301369863,2,Yes
12,0.39,2,2,3,On,0.0904109589041096,2,Yes
13,0.39,2,2,3,On,0.73013698630137,2,Yes
14,0.39,2,2,3,On,0.457534246575342,2,Yes
15,0.39,2,2,3,On,0.0520547945205479,2,Yes
1,0.39,2,2,3,Off,0.457932692307692,2,Yes
2,0.39,2,2,3,Off,0.617788461538462,2,Yes
3,0.39,2,2,3,Off,0.519230769230769,2,Yes
4,0.39,2,2,3,Off,0.305288461538462,2,Yes
5,0.39,2,2,3,Off,0.548076923076923,2,Yes
6,0.39,2,2,3,Off,0.477163461538462,2,Yes
7,0.39,2,2,3,Off,0.381009615384615,2,Yes
8,0.39,2,2,3,Off,0.461538461538462,2,Yes
9,0.39,2,2,3,Off,0.501201923076923,2,Yes
10,0.39,2,2,3,Off,0.453125,2,Yes
11,0.39,2,2,3,Off,0.417067307692308,2,Yes
12,0.39,2,2,3,Off,0.465144230769231,2,Yes
13,0.39,2,2,3,Off,0.454326923076923,2,Yes
14,0.39,2,2,3,Off,0.425480769230769,2,Yes
15,0.39,2,2,3,Off,0.443509615384615,2,Yes
1,0.39,2,2,4,On,0.345628415300546,2,Yes
2,0.39,2,2,4,On,0.39344262295082,2,Yes
3,0.39,2,2,4,On,0.468579234972678,2,Yes
4,0.39,2,2,4,On,0.0040983606557377,2,Yes
5,0.39,2,2,4,On,0.0983606557377049,2,Yes
6,0.39,2,2,4,On,0.151639344262295,2,Yes
7,0.39,2,2,4,On,0.120218579234973,2,Yes
8,0.39,2,2,4,On,0.046448087431694,2,Yes
9,0.39,2,2,4,On,0.459016393442623,2,Yes
10,0.39,2,2,4,On,0.342896174863388,2,Yes
11,0.39,2,2,4,On,0.206284153005464,2,Yes
12,0.39,2,2,4,On,0.0382513661202186,2,Yes
13,0.39,2,2,4,On,0.215846994535519,2,Yes
14,0.39,2,2,4,On,0.345628415300546,2,Yes
15,0.39,2,2,4,On,0.173497267759563,2,Yes
1,0.39,2,2,4,Off,0.426383981154299,2,Yes
2,0.39,2,2,4,Off,0.472320376914017,2,Yes
3,0.39,2,2,4,Off,0.425206124852768,2,Yes
4,0.39,2,2,4,Off,0.522968197879859,2,Yes
5,0.39,2,2,4,Off,0.498233215547703,2,Yes
6,0.39,2,2,4,Off,0.702002355712603,2,Yes
7,0.39,2,2,4,Off,0.415783274440518,2,Yes
8,0.39,2,2,4,Off,0.448763250883392,2,Yes
9,0.39,2,2,4,Off,0.295641931684335,2,Yes
10,0.39,2,2,4,Off,0.618374558303887,2,Yes
11,0.39,2,2,4,Off,0.573616018845701,2,Yes
12,0.39,2,2,4,Off,0.399293286219081,2,Yes
13,0.39,2,2,4,Off,0.387514723203769,2,Yes
14,0.39,2,2,4,Off,0.492343934040047,2,Yes
15,0.39,2,2,4,Off,0.462897526501767,2,Yes
1,0.39,2,3,1,On,0.0543046357615894,2,Yes
2,0.39,2,3,1,On,0.0,2,Yes
3,0.39,2,3,1,On,0.486092715231788,2,Yes
4,0.39,2,3,1,On,0.0966887417218543,2,Yes
5,0.39,2,3,1,On,0.255629139072848,2,Yes
6,0.39,2,3,1,On,0.113907284768212,2,Yes
7,0.39,2,3,1,On,0.0,2,Yes
8,0.39,2,3,1,On,0.0,2,Yes
9,0.39,2,3,1,On,0.148344370860927,2,Yes
10,0.39,2,3,1,On,0.423841059602649,2,Yes
11,0.39,2,3,1,On,0.0834437086092715,2,Yes
12,0.39,2,3,1,On,0.0503311258278146,2,Yes
13,0.39,2,3,1,On,0.0980132450331126,2,Yes
14,0.39,2,3,1,On,0.0,2,Yes
15,0.39,2,3,1,On,0.100662251655629,2,Yes
1,0.39,2,3,1,Off,0.504018369690011,2,Yes
2,0.39,2,3,1,Off,0.416762342135476,2,Yes
3,0.39,2,3,1,Off,0.478760045924225,2,Yes
4,0.39,2,3,1,Off,0.295063145809414,2,Yes
5,0.39,2,3,1,Off,0.321469575200919,2,Yes
6,0.39,2,3,1,Off,0.986222732491389,2,Yes
7,0.39,2,3,1,Off,0.360505166475316,2,Yes
8,0.39,2,3,1,Off,0.0,2,Yes
9,0.39,2,3,1,Off,0.52353616532721,2,Yes
10,0.39,2,3,1,Off,0.461538461538462,2,Yes
11,0.39,2,3,1,Off,0.291618828932262,2,Yes
12,0.39,2,3,1,Off,0.384615384615385,2,Yes
13,0.39,2,3,1,Off,0.43398392652124,2,Yes
14,0.39,2,3,1,Off,0.52353616532721,2,Yes
15,0.39,2,3,1,Off,0.583237657864524,2,Yes
1,0.39,2,3,2,On,0.149214659685864,2,Yes
2,0.39,2,3,2,On,0.740837696335079,2,Yes
3,0.39,2,3,2,On,0.50130890052356,2,Yes
4,0.39,2,3,2,On,0.0445026178010471,2,Yes
5,0.39,2,3,2,On,0.856020942408377,2,Yes
6,0.39,2,3,2,On,0.227748691099476,2,Yes
7,0.39,2,3,2,On,0.552356020942408,2,Yes
8,0.39,2,3,2,On,0.408376963350785,2,Yes
9,0.39,2,3,2,On,0.0,2,Yes
10,0.39,2,3,2,On,0.410994764397906,2,Yes
11,0.39,2,3,2,On,0.164921465968586,2,Yes
12,0.39,2,3,2,On,0.537958115183246,2,Yes
13,0.39,2,3,2,On,0.700261780104712,2,Yes
14,0.39,2,3,2,On,0.684554973821989,2,Yes
15,0.39,2,3,2,On,0.244764397905759,2,Yes
1,0.39,2,3,2,Off,0.324137931034483,2,Yes
2,0.39,2,3,2,Off,0.589655172413793,2,Yes
3,0.39,2,3,2,Off,0.766666666666667,2,Yes
4,0.39,2,3,2,Off,0.354022988505747,2,Yes
5,0.39,2,3,2,Off,0.789655172413793,2,Yes
6,0.39,2,3,2,Off,0.501149425287356,2,Yes
7,0.39,2,3,2,Off,0.455172413793103,2,Yes
8,0.39,2,3,2,Off,0.144827586206897,2,Yes
9,0.39,2,3,2,Off,0.379310344827586,2,Yes
10,0.39,2,3,2,Off,0.458620689655172,2,Yes
11,0.39,2,3,2,Off,0.0804597701149425,2,Yes
12,0.39,2,3,2,Off,0.650574712643678,2,Yes
13,0.39,2,3,2,Off,0.491954022988506,2,Yes
14,0.39,2,3,2,Off,0.545977011494253,2,Yes
15,0.39,2,3,2,Off,0.432183908045977,2,Yes
1,0.39,2,3,3,On,0.512751677852349,2,Yes
2,0.39,2,3,3,On,0.730201342281879,2,Yes
3,0.39,2,3,3,On,0.430872483221477,2,Yes
4,0.39,2,3,3,On,0.0067114093959731,2,Yes
5,0.39,2,3,3,On,0.56510067114094,2,Yes
6,0.39,2,3,3,On,0.543624161073825,2,Yes
7,0.39,2,3,3,On,0.476510067114094,2,Yes
8,0.39,2,3,3,On,0.226845637583893,2,Yes
9,0.39,2,3,3,On,0.83489932885906,2,Yes
10,0.39,2,3,3,On,0.0926174496644295,2,Yes
11,0.39,2,3,3,On,0.816107382550336,2,Yes
12,0.39,2,3,3,On,0.229530201342282,2,Yes
13,0.39,2,3,3,On,0.71006711409396,2,Yes
14,0.39,2,3,3,On,0.456375838926175,2,Yes
15,0.39,2,3,3,On,0.23758389261745,2,Yes
1,0.39,2,3,3,Off,0.41086186540732,2,Yes
2,0.39,2,3,3,Off,0.56198347107438,2,Yes
3,0.39,2,3,3,Off,0.426210153482881,2,Yes
4,0.39,2,3,3,Off,0.395513577331759,2,Yes
5,0.39,2,3,3,Off,0.532467532467532,2,Yes
6,0.39,2,3,3,Off,0.524203069657615,2,Yes
7,0.39,2,3,3,Off,0.53482880755608,2,Yes
8,0.39,2,3,3,Off,0.46517119244392,2,Yes
9,0.39,2,3,3,Off,0.43211334120425,2,Yes
10,0.39,2,3,3,Off,0.485242030696576,2,Yes
11,0.39,2,3,3,Off,0.714285714285714,2,Yes
12,0.39,2,3,3,Off,0.582054309327037,2,Yes
13,0.39,2,3,3,Off,0.603305785123967,2,Yes
14,0.39,2,3,3,Off,0.361275088547816,2,Yes
15,0.39,2,3,3,Off,0.476977567886659,2,Yes
1,0.39,2,3,4,On,0.54144385026738,2,Yes
2,0.39,2,3,4,On,0.433155080213904,2,Yes
3,0.39,2,3,4,On,0.398395721925134,2,Yes
4,0.39,2,3,4,On,0.585561497326203,2,Yes
5,0.39,2,3,4,On,0.161764705882353,2,Yes
6,0.39,2,3,4,On,0.99331550802139,2,Yes
7,0.39,2,3,4,On,0.28475935828877,2,Yes
8,0.39,2,3,4,On,0.0213903743315508,2,Yes
9,0.39,2,3,4,On,0.374331550802139,2,Yes
10,0.39,2,3,4,On,0.332887700534759,2,Yes
11,0.39,2,3,4,On,0.56951871657754,2,Yes
12,0.39,2,3,4,On,0.0026737967914438,2,Yes
13,0.39,2,3,4,On,0.578877005347594,2,Yes
14,0.39,2,3,4,On,0.600267379679144,2,Yes
15,0.39,2,3,4,On,0.378342245989305,2,Yes
1,0.39,2,3,4,Off,0.585730724971231,2,Yes
2,0.39,2,3,4,Off,0.391254315304948,2,Yes
3,0.39,2,3,4,Off,0.377445339470656,2,Yes
4,0.39,2,3,4,Off,0.630609896432681,2,Yes
5,0.39,2,3,4,Off,0.823935558112773,2,Yes
6,0.39,2,3,4,Off,0.567318757192175,2,Yes
7,0.39,2,3,4,Off,0.239355581127733,2,Yes
8,0.39,2,3,4,Off,0.311852704257768,2,Yes
9,0.39,2,3,4,Off,0.0345224395857307,2,Yes
10,0.39,2,3,4,Off,0.556962025316456,2,Yes
11,0.39,2,3,4,Off,0.333716915995397,2,Yes
12,0.39,2,3,4,Off,0.487917146144994,2,Yes
13,0.39,2,3,4,Off,0.499424626006905,2,Yes
14,0.39,2,3,4,Off,0.271576524741082,2,Yes
15,0.39,2,3,4,Off,0.513233601841197,2,Yes
