Flynum,Concentration,Cohort,Week,Trial,Batch,Odor,Occupancy,Day,FlyIDConstant
10,0.39,5,1,2,1,Off,0.617397998460354,2,Yes
11,0.39,5,1,2,1,Off,0.507313317936875,2,Yes
12,0.39,5,1,2,1,Off,0.527328714395689,2,Yes
13,0.39,5,1,2,1,Off,0.518860662047729,2,Yes
14,0.39,5,1,2,1,Off,0.570438799076212,2,Yes
15,0.39,5,1,2,1,Off,0.350269438029253,2,Yes
1,0.39,5,1,2,2,On,0.587412587412587,2,Yes
2,0.39,5,1,2,2,On,0.384615384615385,2,Yes
3,0.39,5,1,2,2,On,0.47465034965035,2,Yes
4,0.39,5,1,2,2,On,0.356643356643357,2,Yes
5,0.39,5,1,2,2,On,0.520979020979021,2,Yes
6,0.39,5,1,2,2,On,0.362762237762238,2,Yes
7,0.39,5,1,2,2,On,0.510489510489511,2,Yes
8,0.39,5,1,2,2,On,0.649475524475524,2,Yes
9,0.39,5,1,2,2,On,0.526223776223776,2,Yes
10,0.39,5,1,2,2,On,0.29020979020979,2,Yes
11,0.39,5,1,2,2,On,0.704545454545455,2,Yes
12,0.39,5,1,2,2,On,0.633741258741259,2,Yes
13,0.39,5,1,2,2,On,0.746503496503496,2,Yes
14,0.39,5,1,2,2,On,0.467657342657343,2,Yes
15,0.39,5,1,2,2,On,0.388986013986014,2,Yes
1,0.39,5,1,2,2,Off,0.677244582043344,2,Yes
2,0.39,5,1,2,2,Off,0.438854489164087,2,Yes
3,0.39,5,1,2,2,Off,0.529411764705882,2,Yes
4,0.39,5,1,2,2,Off,0.830495356037152,2,Yes
5,0.39,5,1,2,2,Off,0.602167182662539,2,Yes
6,0.39,5,1,2,2,Off,0.454334365325077,2,Yes
7,0.39,5,1,2,2,Off,0.608359133126935,2,Yes
8,0.39,5,1,2,2,Off,0.494582043343653,2,Yes
9,0.39,5,1,2,2,Off,0.374613003095975,2,Yes
10,0.39,5,1,2,2,Off,0.391640866873065,2,Yes
11,0.39,5,1,2,2,Off,0.541021671826625,2,Yes
12,0.39,5,1,2,2,Off,0.619969040247678,2,Yes
13,0.39,5,1,2,2,Off,0.495356037151703,2,Yes
14,0.39,5,1,2,2,Off,0.441176470588235,2,Yes
15,0.39,5,1,2,2,Off,0.401702786377709,2,Yes
1,0.39,5,1,2,3,On,0.640597539543058,2,Yes
2,0.39,5,1,2,3,On,0.70298769771529,2,Yes
3,0.39,5,1,2,3,On,0.513181019332162,2,Yes
4,0.39,5,1,2,3,On,0.625659050966608,2,Yes
5,0.39,5,1,2,3,On,0.815465729349736,2,Yes
6,0.39,5,1,2,3,On,0.74780316344464,2,Yes
7,0.39,5,1,2,3,On,0.486818980667838,2,Yes
8,0.39,5,1,2,3,On,0.510544815465729,2,Yes
9,0.39,5,1,2,3,On,0.4701230228471,2,Yes
10,0.39,5,1,2,3,On,0.449912126537786,2,Yes
11,0.39,5,1,2,3,On,0.462214411247803,2,Yes
12,0.39,5,1,2,3,On,0.479789103690685,2,Yes
13,0.39,5,1,2,3,On,0.560632688927944,2,Yes
14,0.39,5,1,2,3,On,0.457820738137083,2,Yes
15,0.39,5,1,2,3,On,0.4402460456942,2,Yes
1,0.39,5,1,2,3,Off,0.499234303215926,2,Yes
2,0.39,5,1,2,3,Off,0.501531393568147,2,Yes
3,0.39,5,1,2,3,Off,0.563552833078101,2,Yes
4,0.39,5,1,2,3,Off,0.525267993874426,2,Yes
5,0.39,5,1,2,3,Off,0.516845329249617,2,Yes
6,0.39,5,1,2,3,Off,0.538284839203675,2,Yes
7,0.39,5,1,2,3,Off,0.527565084226646,2,Yes
8,0.39,5,1,2,3,Off,0.548238897396631,2,Yes
9,0.39,5,1,2,3,Off,0.537519142419602,2,Yes
10,0.39,5,1,2,3,Off,0.57427258805513,2,Yes
11,0.39,5,1,2,3,Off,0.566615620214395,2,Yes
12,0.39,5,1,2,3,Off,0.451761102603369,2,Yes
13,0.39,5,1,2,3,Off,0.560490045941807,2,Yes
14,0.39,5,1,2,3,Off,0.480857580398162,2,Yes
15,0.39,5,1,2,3,Off,0.440275650842266,2,Yes
1,0.39,5,1,2,4,On,0.320934256055363,2,Yes
2,0.39,5,1,2,4,On,0.673010380622837,2,Yes
3,0.39,5,1,2,4,On,0.375432525951557,2,Yes
4,0.39,5,1,2,4,On,0.0631487889273356,2,Yes
5,0.39,5,1,2,4,On,0.39878892733564,2,Yes
6,0.39,5,1,2,4,On,0.431660899653979,2,Yes
7,0.39,5,1,2,4,On,0.576989619377163,2,Yes
8,0.39,5,1,2,4,On,0.48356401384083,2,Yes
9,0.39,5,1,2,4,On,0.448096885813149,2,Yes
10,0.39,5,1,2,4,On,0.440311418685121,2,Yes
11,0.39,5,1,2,4,On,0.280276816608997,2,Yes
12,0.39,5,1,2,4,On,0.220588235294118,2,Yes
13,0.39,5,1,2,4,On,0.568339100346021,2,Yes
14,0.39,5,1,2,4,On,0.742214532871972,2,Yes
15,0.39,5,1,2,4,On,0.44636678200692,2,Yes
1,0.39,5,1,2,4,Off,0.507972665148064,2,Yes
2,0.39,5,1,2,4,Off,0.568716780561883,2,Yes
3,0.39,5,1,2,4,Off,0.434320425208808,2,Yes
4,0.39,5,1,2,4,Off,0.148063781321185,2,Yes
5,0.39,5,1,2,4,Off,0.592255125284738,2,Yes
6,0.39,5,1,2,4,Off,0.397873955960516,2,Yes
7,0.39,5,1,2,4,Off,0.506454062262718,2,Yes
8,0.39,5,1,2,4,Off,0.460136674259681,2,Yes
9,0.39,5,1,2,4,Off,0.415337889141989,2,Yes
10,0.39,5,1,2,4,Off,0.545178435839028,2,Yes
11,0.39,5,1,2,4,Off,0.542141230068337,2,Yes
12,0.39,5,1,2,4,Off,0.389521640091116,2,Yes
13,0.39,5,1,2,4,Off,0.384206529992407,2,Yes
14,0.39,5,1,2,4,Off,0.470766894457099,2,Yes
15,0.39,5,1,2,4,Off,0.46545178435839,2,Yes
1,0.39,5,1,3,1,On,0.0723404255319149,2,Yes
2,0.39,5,1,3,1,On,0.399148936170213,2,Yes
3,0.39,5,1,3,1,On,0.491914893617021,2,Yes
4,0.39,5,1,3,1,On,0.0195744680851064,2,Yes
5,0.39,5,1,3,1,On,0.531063829787234,2,Yes
6,0.39,5,1,3,1,On,0.348936170212766,2,Yes
7,0.39,5,1,3,1,On,0.220425531914894,2,Yes
8,0.39,5,1,3,1,On,0.356595744680851,2,Yes
9,0.39,5,1,3,1,On,0.402553191489362,2,Yes
10,0.39,5,1,3,1,On,0.469787234042553,2,Yes
11,0.39,5,1,3,1,On,0.380425531914894,2,Yes
12,0.39,5,1,3,1,On,0.0663829787234042,2,Yes
13,0.39,5,1,3,1,On,0.152340425531915,2,Yes
14,0.39,5,1,3,1,On,0.0519148936170213,2,Yes
15,0.39,5,1,3,1,On,0.280851063829787,2,Yes
1,0.39,5,1,3,1,Off,0.191648023862789,2,Yes
2,0.39,5,1,3,1,Off,0.548098434004474,2,Yes
3,0.39,5,1,3,1,Off,0.589112602535421,2,Yes
4,0.39,5,1,3,1,Off,0.0,2,Yes
5,0.39,5,1,3,1,Off,0.390753169276659,2,Yes
6,0.39,5,1,3,1,Off,0.468307233407905,2,Yes
7,0.39,5,1,3,1,Off,0.547352721849366,2,Yes
8,0.39,5,1,3,1,Off,0.540641312453393,2,Yes
9,0.39,5,1,3,1,Off,0.440715883668904,2,Yes
10,0.39,5,1,3,1,Off,0.583892617449664,2,Yes
11,0.39,5,1,3,1,Off,0.432513049962714,2,Yes
12,0.39,5,1,3,1,Off,0.252050708426547,2,Yes
13,0.39,5,1,3,1,Off,0.404175988068605,2,Yes
14,0.39,5,1,3,1,Off,0.504847129008203,2,Yes
15,0.39,5,1,3,1,Off,0.522744220730798,2,Yes
1,0.39,5,1,3,2,On,0.468858131487889,2,Yes
2,0.39,5,1,3,2,On,0.717128027681661,2,Yes
3,0.39,5,1,3,2,On,0.320934256055363,2,Yes
4,0.39,5,1,3,2,On,0.76038062283737,2,Yes
5,0.39,5,1,3,2,On,0.52076124567474,2,Yes
6,0.39,5,1,3,2,On,0.706747404844291,2,Yes
7,0.39,5,1,3,2,On,0.234429065743945,2,Yes
8,0.39,5,1,3,2,On,0.965397923875433,2,Yes
9,0.39,5,1,3,2,On,0.424740484429066,2,Yes
10,0.39,5,1,3,2,On,0.51038062283737,2,Yes
11,0.39,5,1,3,2,On,0.732698961937716,2,Yes
12,0.39,5,1,3,2,On,0.441176470588235,2,Yes
13,0.39,5,1,3,2,On,0.555363321799308,2,Yes
14,0.39,5,1,3,2,On,0.970588235294118,2,Yes
15,0.39,5,1,3,2,On,0.169550173010381,2,Yes
1,0.39,5,1,3,2,Off,0.45489006823351,2,Yes
2,0.39,5,1,3,2,Off,0.351023502653525,2,Yes
3,0.39,5,1,3,2,Off,0.350265352539803,2,Yes
4,0.39,5,1,3,2,Off,0.700530705079606,2,Yes
5,0.39,5,1,3,2,Off,0.505686125852919,2,Yes
6,0.39,5,1,3,2,Off,0.557998483699773,2,Yes
7,0.39,5,1,3,2,Off,0.598180439727066,2,Yes
8,0.39,5,1,3,2,Off,0.912812736921911,2,Yes
9,0.39,5,1,3,2,Off,0.413949962092494,2,Yes
10,0.39,5,1,3,2,Off,0.526914329037149,2,Yes
11,0.39,5,1,3,2,Off,0.504169825625474,2,Yes
12,0.39,5,1,3,2,Off,0.549658832448825,2,Yes
13,0.39,5,1,3,2,Off,0.561789234268385,2,Yes
14,0.39,5,1,3,2,Off,0.564063684609553,2,Yes
15,0.39,5,1,3,2,Off,0.619408642911296,2,Yes
1,0.39,5,1,3,3,On,0.354223433242507,2,Yes
2,0.39,5,1,3,3,On,0.532243415077203,2,Yes
3,0.39,5,1,3,3,On,0.386920980926431,2,Yes
4,0.39,5,1,3,3,On,0.544050862851953,2,Yes
5,0.39,5,1,3,3,On,0.805631244323342,2,Yes
6,0.39,5,1,3,3,On,0.549500454132607,2,Yes
7,0.39,5,1,3,3,On,0.571298819255223,2,Yes
8,0.39,5,1,3,3,On,0.528610354223433,2,Yes
9,0.39,5,1,3,3,On,0.549500454132607,2,Yes
10,0.39,5,1,3,3,On,0.604904632152589,2,Yes
11,0.39,5,1,3,3,On,0.564940962761126,2,Yes
12,0.39,5,1,3,3,On,0.430517711171662,2,Yes
13,0.39,5,1,3,3,On,0.634877384196185,2,Yes
14,0.39,5,1,3,3,On,0.474114441416894,2,Yes
15,0.39,5,1,3,3,On,0.394187102633969,2,Yes
1,0.39,5,1,3,3,Off,0.408195429472025,2,Yes
2,0.39,5,1,3,3,Off,0.396375098502758,2,Yes
3,0.39,5,1,3,3,Off,0.430260047281324,2,Yes
4,0.39,5,1,3,3,Off,0.477541371158392,2,Yes
5,0.39,5,1,3,3,Off,0.430260047281324,2,Yes
6,0.39,5,1,3,3,Off,0.573680063041765,2,Yes
7,0.39,5,1,3,3,Off,0.47123719464145,2,Yes
8,0.39,5,1,3,3,Off,0.483057525610717,2,Yes
9,0.39,5,1,3,3,Off,0.324665090622537,2,Yes
10,0.39,5,1,3,3,Off,0.594956658786446,2,Yes
11,0.39,5,1,3,3,Off,0.638297872340426,2,Yes
12,0.39,5,1,3,3,Off,0.564223798266351,2,Yes
13,0.39,5,1,3,3,Off,0.366430260047281,2,Yes
14,0.39,5,1,3,3,Off,0.540583136327817,2,Yes
15,0.39,5,1,3,3,Off,0.404255319148936,2,Yes
1,0.39,5,1,3,4,On,0.449016100178891,2,Yes
2,0.39,5,1,3,4,On,0.686940966010733,2,Yes
3,0.39,5,1,3,4,On,0.39087656529517,2,Yes
4,0.39,5,1,3,4,On,0.304114490161002,2,Yes
5,0.39,5,1,3,4,On,0.0590339892665474,2,Yes
6,0.39,5,1,3,4,On,0.516100178890877,2,Yes
7,0.39,5,1,3,4,On,0.500894454382826,2,Yes
8,0.39,5,1,3,4,On,0.595706618962433,2,Yes
9,0.39,5,1,3,4,On,0.395348837209302,2,Yes
10,0.39,5,1,3,4,On,0.456171735241503,2,Yes
11,0.39,5,1,3,4,On,0.292486583184258,2,Yes
12,0.39,5,1,3,4,On,0.108228980322004,2,Yes
13,0.39,5,1,3,4,On,0.502683363148479,2,Yes
14,0.39,5,1,3,4,On,0.693202146690519,2,Yes
15,0.39,5,1,3,4,On,0.350626118067979,2,Yes
1,0.39,5,1,3,4,Off,0.466772151898734,2,Yes
2,0.39,5,1,3,4,Off,0.47626582278481,2,Yes
3,0.39,5,1,3,4,Off,0.556962025316456,2,Yes
4,0.39,5,1,3,4,Off,0.378164556962025,2,Yes
5,0.39,5,1,3,4,Off,0.488924050632911,2,Yes
6,0.39,5,1,3,4,Off,0.495253164556962,2,Yes
7,0.39,5,1,3,4,Off,0.518196202531646,2,Yes
8,0.39,5,1,3,4,Off,0.420886075949367,2,Yes
9,0.39,5,1,3,4,Off,0.488132911392405,2,Yes
10,0.39,5,1,3,4,Off,0.529272151898734,2,Yes
11,0.39,5,1,3,4,Off,0.48496835443038,2,Yes
12,0.39,5,1,3,4,Off,0.346518987341772,2,Yes
13,0.39,5,1,3,4,Off,0.528481012658228,2,Yes
14,0.39,5,1,3,4,Off,0.522943037974684,2,Yes
15,0.39,5,1,3,4,Off,0.53876582278481,2,Yes
