Flynum,Concentration,Cohort,Trial,Batch,Odor,Occupancy,Day,FlyIDConstant
15,0.39,2,1,3,Off,0.4688995215311,1,Yes
1,0.39,2,1,4,On,0.603723404255319,1,Yes
2,0.39,2,1,4,On,0.538563829787234,1,Yes
3,0.39,2,1,4,On,0.476063829787234,1,Yes
4,0.39,2,1,4,On,0.218085106382979,1,Yes
5,0.39,2,1,4,On,0.396276595744681,1,Yes
6,0.39,2,1,4,On,0.279255319148936,1,Yes
7,0.39,2,1,4,On,0.577127659574468,1,Yes
8,0.39,2,1,4,On,0.0186170212765957,1,Yes
9,0.39,2,1,4,On,0.425531914893617,1,Yes
10,0.39,2,1,4,On,0.484042553191489,1,Yes
11,0.39,2,1,4,On,0.684840425531915,1,Yes
12,0.39,2,1,4,On,0.396276595744681,1,Yes
13,0.39,2,1,4,On,0.23936170212766,1,Yes
14,0.39,2,1,4,On,0.357712765957447,1,Yes
15,0.39,2,1,4,On,0.68218085106383,1,Yes
1,0.39,2,1,4,Off,0.531890660592255,1,Yes
2,0.39,2,1,4,Off,0.504555808656036,1,Yes
3,0.39,2,1,4,Off,0.421412300683371,1,Yes
4,0.39,2,1,4,Off,0.349658314350797,1,Yes
5,0.39,2,1,4,Off,0.364464692482916,1,Yes
6,0.39,2,1,4,Off,0.808656036446469,1,Yes
7,0.39,2,1,4,Off,0.431662870159453,1,Yes
8,0.39,2,1,4,Off,0.404328018223235,1,Yes
9,0.39,2,1,4,Off,0.452164009111617,1,Yes
10,0.39,2,1,4,Off,0.567198177676538,1,Yes
11,0.39,2,1,4,Off,0.415717539863326,1,Yes
12,0.39,2,1,4,Off,0.132118451025057,1,Yes
13,0.39,2,1,4,Off,0.374715261958998,1,Yes
14,0.39,2,1,4,Off,0.596810933940774,1,Yes
15,0.39,2,1,4,Off,0.506833712984055,1,Yes
1,0.39,2,2,1,On,0.763157894736842,1,Yes
2,0.39,2,2,1,On,0.614473684210526,1,Yes
3,0.39,2,2,1,On,0.552631578947368,1,Yes
4,0.39,2,2,1,On,0.339473684210526,1,Yes
5,0.39,2,2,1,On,0.659210526315789,1,Yes
6,0.39,2,2,1,On,0.685526315789474,1,Yes
7,0.39,2,2,1,On,0.860526315789474,1,Yes
8,0.39,2,2,1,On,0.897368421052632,1,Yes
9,0.39,2,2,1,On,0.936842105263158,1,Yes
10,0.39,2,2,1,On,0.576315789473684,1,Yes
11,0.39,2,2,1,On,0.894736842105263,1,Yes
12,0.39,2,2,1,On,0.372368421052632,1,Yes
13,0.39,2,2,1,On,0.652631578947368,1,Yes
14,0.39,2,2,1,On,0.6,1,Yes
15,0.39,2,2,1,On,0.435526315789474,1,Yes
1,0.39,2,2,1,Off,0.524305555555556,1,Yes
2,0.39,2,2,1,Off,0.412037037037037,1,Yes
3,0.39,2,2,1,Off,0.58912037037037,1,Yes
4,0.39,2,2,1,Off,0.434027777777778,1,Yes
5,0.39,2,2,1,Off,0.5625,1,Yes
6,0.39,2,2,1,Off,0.390046296296296,1,Yes
7,0.39,2,2,1,Off,0.66087962962963,1,Yes
8,0.39,2,2,1,Off,0.638888888888889,1,Yes
9,0.39,2,2,1,Off,0.474537037037037,1,Yes
10,0.39,2,2,1,Off,0.789351851851852,1,Yes
11,0.39,2,2,1,Off,0.578703703703704,1,Yes
12,0.39,2,2,1,Off,0.493055555555556,1,Yes
13,0.39,2,2,1,Off,0.494212962962963,1,Yes
14,0.39,2,2,1,Off,0.545138888888889,1,Yes
15,0.39,2,2,1,Off,0.480324074074074,1,Yes
1,0.39,2,2,2,On,0.729619565217391,1,Yes
2,0.39,2,2,2,On,0.845108695652174,1,Yes
3,0.39,2,2,2,On,0.331521739130435,1,Yes
4,0.39,2,2,2,On,0.0923913043478261,1,Yes
5,0.39,2,2,2,On,0.709239130434783,1,Yes
6,0.39,2,2,2,On,0.451086956521739,1,Yes
7,0.39,2,2,2,On,0.432065217391304,1,Yes
8,0.39,2,2,2,On,0.646739130434783,1,Yes
9,0.39,2,2,2,On,0.529891304347826,1,Yes
10,0.39,2,2,2,On,0.577445652173913,1,Yes
11,0.39,2,2,2,On,0.550271739130435,1,Yes
12,0.39,2,2,2,On,0.346467391304348,1,Yes
13,0.39,2,2,2,On,0.660326086956522,1,Yes
14,0.39,2,2,2,On,0.232336956521739,1,Yes
15,0.39,2,2,2,On,0.66304347826087,1,Yes
1,0.39,2,2,2,Off,0.586046511627907,1,Yes
2,0.39,2,2,2,Off,0.554651162790698,1,Yes
3,0.39,2,2,2,Off,0.434883720930233,1,Yes
4,0.39,2,2,2,Off,0.41046511627907,1,Yes
5,0.39,2,2,2,Off,0.524418604651163,1,Yes
6,0.39,2,2,2,Off,0.480232558139535,1,Yes
7,0.39,2,2,2,Off,0.483720930232558,1,Yes
8,0.39,2,2,2,Off,0.493023255813954,1,Yes
9,0.39,2,2,2,Off,0.337209302325581,1,Yes
10,0.39,2,2,2,Off,0.624418604651163,1,Yes
11,0.39,2,2,2,Off,0.423255813953488,1,Yes
12,0.39,2,2,2,Off,0.498837209302326,1,Yes
13,0.39,2,2,2,Off,0.434883720930233,1,Yes
14,0.39,2,2,2,Off,0.566279069767442,1,Yes
15,0.39,2,2,2,Off,0.506976744186047,1,Yes
1,0.39,2,2,3,On,0.54532967032967,1,Yes
2,0.39,2,2,3,On,0.684065934065934,1,Yes
3,0.39,2,2,3,On,0.467032967032967,1,Yes
4,0.39,2,2,3,On,0.0192307692307692,1,Yes
5,0.39,2,2,3,On,0.572802197802198,1,Yes
6,0.39,2,2,3,On,0.299450549450549,1,Yes
7,0.39,2,2,3,On,0.756868131868132,1,Yes
8,0.39,2,2,3,On,0.821428571428571,1,Yes
9,0.39,2,2,3,On,0.866758241758242,1,Yes
10,0.39,2,2,3,On,0.440934065934066,1,Yes
11,0.39,2,2,3,On,0.576923076923077,1,Yes
12,0.39,2,2,3,On,0.333791208791209,1,Yes
13,0.39,2,2,3,On,0.549450549450549,1,Yes
14,0.39,2,2,3,On,0.625,1,Yes
15,0.39,2,2,3,On,0.56456043956044,1,Yes
1,0.39,2,2,3,Off,0.389277389277389,1,Yes
2,0.39,2,2,3,Off,0.512820512820513,1,Yes
3,0.39,2,2,3,Off,0.58974358974359,1,Yes
4,0.39,2,2,3,Off,0.36013986013986,1,Yes
5,0.39,2,2,3,Off,0.502331002331002,1,Yes
6,0.39,2,2,3,Off,0.424242424242424,1,Yes
7,0.39,2,2,3,Off,0.511655011655012,1,Yes
8,0.39,2,2,3,Off,0.513986013986014,1,Yes
9,0.39,2,2,3,Off,0.254079254079254,1,Yes
10,0.39,2,2,3,Off,0.536130536130536,1,Yes
11,0.39,2,2,3,Off,0.523310023310023,1,Yes
12,0.39,2,2,3,Off,0.493006993006993,1,Yes
13,0.39,2,2,3,Off,0.494172494172494,1,Yes
14,0.39,2,2,3,Off,0.447552447552448,1,Yes
15,0.39,2,2,3,Off,0.2995337995338,1,Yes
1,0.39,2,2,4,On,0.442622950819672,1,Yes
2,0.39,2,2,4,On,0.669398907103825,1,Yes
3,0.39,2,2,4,On,0.400273224043716,1,Yes
4,0.39,2,2,4,On,0.637978142076503,1,Yes
5,0.39,2,2,4,On,0.150273224043716,1,Yes
6,0.39,2,2,4,On,0.538251366120219,1,Yes
7,0.39,2,2,4,On,0.0,1,Yes
8,0.39,2,2,4,On,0.117486338797814,1,Yes
9,0.39,2,2,4,On,0.463114754098361,1,Yes
10,0.39,2,2,4,On,0.333333333333333,1,Yes
11,0.39,2,2,4,On,0.383879781420765,1,Yes
12,0.39,2,2,4,On,0.378415300546448,1,Yes
13,0.39,2,2,4,On,0.398907103825137,1,Yes
14,0.39,2,2,4,On,0.536885245901639,1,Yes
15,0.39,2,2,4,On,0.333333333333333,1,Yes
1,0.39,2,2,4,Off,0.430246189917937,1,Yes
2,0.39,2,2,4,Off,0.58968347010551,1,Yes
3,0.39,2,2,4,Off,0.520515826494724,1,Yes
4,0.39,2,2,4,Off,0.607268464243845,1,Yes
5,0.39,2,2,4,Off,0.419695193434935,1,Yes
6,0.39,2,2,4,Off,0.58147713950762,1,Yes
7,0.39,2,2,4,Off,0.463071512309496,1,Yes
8,0.39,2,2,4,Off,0.36694021101993,1,Yes
9,0.39,2,2,4,Off,0.66588511137163,1,Yes
10,0.39,2,2,4,Off,0.702227432590856,1,Yes
11,0.39,2,2,4,Off,0.330597889800703,1,Yes
12,0.39,2,2,4,Off,0.511137162954279,1,Yes
13,0.39,2,2,4,Off,0.42672919109027,1,Yes
14,0.39,2,2,4,Off,0.123094958968347,1,Yes
15,0.39,2,2,4,Off,0.52989449003517,1,Yes
1,0.39,2,3,1,On,0.83972602739726,1,Yes
2,0.39,2,3,1,On,0.565753424657534,1,Yes
3,0.39,2,3,1,On,0.610958904109589,1,Yes
4,0.39,2,3,1,On,0.479452054794521,1,Yes
5,0.39,2,3,1,On,0.73013698630137,1,Yes
6,0.39,2,3,1,On,0.383561643835616,1,Yes
7,0.39,2,3,1,On,0.942465753424658,1,Yes
8,0.39,2,3,1,On,0.0219178082191781,1,Yes
9,0.39,2,3,1,On,0.702739726027397,1,Yes
10,0.39,2,3,1,On,0.495890410958904,1,Yes
11,0.39,2,3,1,On,0.850684931506849,1,Yes
12,0.39,2,3,1,On,0.768493150684932,1,Yes
13,0.39,2,3,1,On,0.787671232876712,1,Yes
14,0.39,2,3,1,On,0.802739726027397,1,Yes
15,0.39,2,3,1,On,0.765753424657534,1,Yes
1,0.39,2,3,1,Off,0.314252336448598,1,Yes
2,0.39,2,3,1,Off,0.621495327102804,1,Yes
3,0.39,2,3,1,Off,0.537383177570093,1,Yes
4,0.39,2,3,1,Off,0.105140186915888,1,Yes
5,0.39,2,3,1,Off,0.477803738317757,1,Yes
6,0.39,2,3,1,Off,1.0,1,Yes
7,0.39,2,3,1,Off,0.489485981308411,1,Yes
8,0.39,2,3,1,Off,0.0,1,Yes
9,0.39,2,3,1,Off,0.755841121495327,1,Yes
10,0.39,2,3,1,Off,0.781542056074766,1,Yes
11,0.39,2,3,1,Off,0.507009345794392,1,Yes
12,0.39,2,3,1,Off,0.43107476635514,1,Yes
13,0.39,2,3,1,Off,0.63785046728972,1,Yes
14,0.39,2,3,1,Off,0.507009345794392,1,Yes
15,0.39,2,3,1,Off,0.518691588785047,1,Yes
1,0.39,2,3,2,On,0.30241935483871,1,Yes
2,0.39,2,3,2,On,0.763440860215054,1,Yes
3,0.39,2,3,2,On,0.411290322580645,1,Yes
4,0.39,2,3,2,On,0.153225806451613,1,Yes
5,0.39,2,3,2,On,0.826612903225806,1,Yes
6,0.39,2,3,2,On,0.521505376344086,1,Yes
7,0.39,2,3,2,On,0.841397849462366,1,Yes
8,0.39,2,3,2,On,0.82258064516129,1,Yes
9,0.39,2,3,2,On,0.571236559139785,1,Yes
10,0.39,2,3,2,On,0.580645161290323,1,Yes
11,0.39,2,3,2,On,0.487903225806452,1,Yes
12,0.39,2,3,2,On,0.236559139784946,1,Yes
13,0.39,2,3,2,On,0.580645161290323,1,Yes
14,0.39,2,3,2,On,0.389784946236559,1,Yes
15,0.39,2,3,2,On,0.51747311827957,1,Yes
1,0.39,2,3,2,Off,0.719767441860465,1,Yes
2,0.39,2,3,2,Off,0.61046511627907,1,Yes
3,0.39,2,3,2,Off,0.673255813953488,1,Yes
4,0.39,2,3,2,Off,0.545348837209302,1,Yes
5,0.39,2,3,2,Off,0.513953488372093,1,Yes
6,0.39,2,3,2,Off,0.47093023255814,1,Yes
7,0.39,2,3,2,Off,0.693023255813954,1,Yes
8,0.39,2,3,2,Off,0.148837209302326,1,Yes
9,0.39,2,3,2,Off,0.462790697674419,1,Yes
10,0.39,2,3,2,Off,0.458139534883721,1,Yes
11,0.39,2,3,2,Off,0.43953488372093,1,Yes
12,0.39,2,3,2,Off,0.468604651162791,1,Yes
13,0.39,2,3,2,Off,0.530232558139535,1,Yes
14,0.39,2,3,2,Off,0.432558139534884,1,Yes
15,0.39,2,3,2,Off,0.5,1,Yes
1,0.39,2,3,3,On,0.457104557640751,1,Yes
2,0.39,2,3,3,On,0.648793565683646,1,Yes
3,0.39,2,3,3,On,0.449061662198391,1,Yes
4,0.39,2,3,3,On,0.096514745308311,1,Yes
5,0.39,2,3,3,On,0.513404825737265,1,Yes
6,0.39,2,3,3,On,0.46514745308311,1,Yes
7,0.39,2,3,3,On,0.7828418230563,1,Yes
8,0.39,2,3,3,On,0.839142091152815,1,Yes
9,0.39,2,3,3,On,0.934316353887399,1,Yes
10,0.39,2,3,3,On,0.328418230563003,1,Yes
11,0.39,2,3,3,On,0.195710455764075,1,Yes
12,0.39,2,3,3,On,0.308310991957105,1,Yes
13,0.39,2,3,3,On,0.57372654155496,1,Yes
14,0.39,2,3,3,On,0.624664879356568,1,Yes
15,0.39,2,3,3,On,0.650134048257373,1,Yes
1,0.39,2,3,3,Off,0.653206650831354,1,Yes
2,0.39,2,3,3,Off,0.477434679334917,1,Yes
3,0.39,2,3,3,Off,0.836104513064133,1,Yes
4,0.39,2,3,3,Off,0.285035629453682,1,Yes
5,0.39,2,3,3,Off,0.581947743467934,1,Yes
6,0.39,2,3,3,Off,0.497624703087886,1,Yes
7,0.39,2,3,3,Off,0.442992874109264,1,Yes
8,0.39,2,3,3,Off,0.577197149643705,1,Yes
9,0.39,2,3,3,Off,0.63895486935867,1,Yes
10,0.39,2,3,3,Off,0.482185273159145,1,Yes
11,0.39,2,3,3,Off,0.342042755344418,1,Yes
12,0.39,2,3,3,Off,0.643705463182898,1,Yes
13,0.39,2,3,3,Off,0.491686460807601,1,Yes
14,0.39,2,3,3,Off,0.539192399049881,1,Yes
15,0.39,2,3,3,Off,0.389548693586698,1,Yes
1,0.39,2,3,4,On,0.512064343163539,1,Yes
2,0.39,2,3,4,On,0.508042895442359,1,Yes
3,0.39,2,3,4,On,0.603217158176944,1,Yes
4,0.39,2,3,4,On,0.784182305630027,1,Yes
5,0.39,2,3,4,On,0.29088471849866,1,Yes
6,0.39,2,3,4,On,0.691689008042895,1,Yes
7,0.39,2,3,4,On,0.386058981233244,1,Yes
8,0.39,2,3,4,On,0.131367292225201,1,Yes
9,0.39,2,3,4,On,0.467828418230563,1,Yes
10,0.39,2,3,4,On,0.466487935656836,1,Yes
11,0.39,2,3,4,On,0.556300268096515,1,Yes
12,0.39,2,3,4,On,0.672922252010724,1,Yes
13,0.39,2,3,4,On,0.445040214477212,1,Yes
14,0.39,2,3,4,On,0.293565683646113,1,Yes
15,0.39,2,3,4,On,0.630026809651475,1,Yes
1,0.39,2,3,4,Off,0.513888888888889,1,Yes
2,0.39,2,3,4,Off,0.469907407407407,1,Yes
3,0.39,2,3,4,Off,0.402777777777778,1,Yes
4,0.39,2,3,4,Off,0.409722222222222,1,Yes
5,0.39,2,3,4,Off,0.398148148148148,1,Yes
6,0.39,2,3,4,Off,0.163194444444444,1,Yes
7,0.39,2,3,4,Off,0.465277777777778,1,Yes
8,0.39,2,3,4,Off,0.445601851851852,1,Yes
9,0.39,2,3,4,Off,0.516203703703704,1,Yes
10,0.39,2,3,4,Off,0.549768518518518,1,Yes
11,0.39,2,3,4,Off,0.55787037037037,1,Yes
12,0.39,2,3,4,Off,0.344907407407407,1,Yes
13,0.39,2,3,4,Off,0.540509259259259,1,Yes
14,0.39,2,3,4,Off,0.993055555555556,1,Yes
15,0.39,2,3,4,Off,0.510416666666667,1,Yes
