Flynum,Concentration,Cohort,Week,Trial,Batch,Odor,Occupancy,Day,FlyIDConstant
5,0.39,5,1,2,3,Off,0.528481012658228,1,Yes
6,0.39,5,1,2,3,Off,0.612341772151899,1,Yes
7,0.39,5,1,2,3,Off,0.492088607594937,1,Yes
8,0.39,5,1,2,3,Off,0.51503164556962,1,Yes
9,0.39,5,1,2,3,Off,0.451740506329114,1,Yes
10,0.39,5,1,2,3,Off,0.498417721518987,1,Yes
11,0.39,5,1,2,3,Off,0.558544303797468,1,Yes
12,0.39,5,1,2,3,Off,0.53876582278481,1,Yes
13,0.39,5,1,2,3,Off,0.484177215189873,1,Yes
14,0.39,5,1,2,3,Off,0.418512658227848,1,Yes
15,0.39,5,1,2,3,Off,0.357594936708861,1,Yes
1,0.39,5,1,2,4,On,0.662911611785095,1,Yes
2,0.39,5,1,2,4,On,0.650779896013865,1,Yes
3,0.39,5,1,2,4,On,0.534662045060659,1,Yes
4,0.39,5,1,2,4,On,0.441941074523397,1,Yes
5,0.39,5,1,2,4,On,0.290294627383016,1,Yes
6,0.39,5,1,2,4,On,0.525129982668977,1,Yes
7,0.39,5,1,2,4,On,0.512131715771231,1,Yes
8,0.39,5,1,2,4,On,0.453206239168111,1,Yes
9,0.39,5,1,2,4,On,0.697573656845754,1,Yes
10,0.39,5,1,2,4,On,0.429809358752166,1,Yes
11,0.39,5,1,2,4,On,0.567590987868284,1,Yes
12,0.39,5,1,2,4,On,0.513864818024263,1,Yes
13,0.39,5,1,2,4,On,0.850953206239168,1,Yes
14,0.39,5,1,2,4,On,0.761698440207972,1,Yes
15,0.39,5,1,2,4,On,0.545060658578856,1,Yes
1,0.39,5,1,2,4,Off,0.452959028831563,1,Yes
2,0.39,5,1,2,4,Off,0.55690440060698,1,Yes
3,0.39,5,1,2,4,Off,0.471927162367223,1,Yes
4,0.39,5,1,2,4,Off,0.496206373292868,1,Yes
5,0.39,5,1,2,4,Off,0.392261001517451,1,Yes
6,0.39,5,1,2,4,Off,0.534142640364188,1,Yes
7,0.39,5,1,2,4,Off,0.494688922610015,1,Yes
8,0.39,5,1,2,4,Off,0.511380880121396,1,Yes
9,0.39,5,1,2,4,Off,0.505311077389985,1,Yes
10,0.39,5,1,2,4,Off,0.527314112291351,1,Yes
11,0.39,5,1,2,4,Off,0.376327769347496,1,Yes
12,0.39,5,1,2,4,Off,0.44309559939302,1,Yes
13,0.39,5,1,2,4,Off,0.557663125948407,1,Yes
14,0.39,5,1,2,4,Off,0.440819423368741,1,Yes
15,0.39,5,1,2,4,Off,0.433232169954476,1,Yes
1,0.39,5,1,3,1,On,0.474561403508772,1,Yes
2,0.39,5,1,3,1,On,0.654385964912281,1,Yes
3,0.39,5,1,3,1,On,0.464035087719298,1,Yes
4,0.39,5,1,3,1,On,0.647368421052632,1,Yes
5,0.39,5,1,3,1,On,0.590350877192982,1,Yes
6,0.39,5,1,3,1,On,0.600877192982456,1,Yes
7,0.39,5,1,3,1,On,0.654385964912281,1,Yes
8,0.39,5,1,3,1,On,0.653508771929825,1,Yes
9,0.39,5,1,3,1,On,0.695614035087719,1,Yes
10,0.39,5,1,3,1,On,0.592982456140351,1,Yes
11,0.39,5,1,3,1,On,0.62280701754386,1,Yes
12,0.39,5,1,3,1,On,0.926315789473684,1,Yes
13,0.39,5,1,3,1,On,0.679824561403509,1,Yes
14,0.39,5,1,3,1,On,0.559649122807018,1,Yes
15,0.39,5,1,3,1,On,0.384210526315789,1,Yes
1,0.39,5,1,3,1,Off,0.386923076923077,1,Yes
2,0.39,5,1,3,1,Off,0.491538461538462,1,Yes
3,0.39,5,1,3,1,Off,0.523846153846154,1,Yes
4,0.39,5,1,3,1,Off,0.261538461538462,1,Yes
5,0.39,5,1,3,1,Off,0.57,1,Yes
6,0.39,5,1,3,1,Off,0.393846153846154,1,Yes
7,0.39,5,1,3,1,Off,0.593846153846154,1,Yes
8,0.39,5,1,3,1,Off,0.552307692307692,1,Yes
9,0.39,5,1,3,1,Off,0.537692307692308,1,Yes
10,0.39,5,1,3,1,Off,0.520769230769231,1,Yes
11,0.39,5,1,3,1,Off,0.533846153846154,1,Yes
12,0.39,5,1,3,1,Off,0.489230769230769,1,Yes
13,0.39,5,1,3,1,Off,0.46,1,Yes
14,0.39,5,1,3,1,Off,0.633076923076923,1,Yes
15,0.39,5,1,3,1,Off,0.379230769230769,1,Yes
1,0.39,5,1,3,2,On,0.657487091222031,1,Yes
2,0.39,5,1,3,2,On,0.55421686746988,1,Yes
3,0.39,5,1,3,2,On,0.418244406196213,1,Yes
4,0.39,5,1,3,2,On,0.0,1,Yes
5,0.39,5,1,3,2,On,0.759036144578313,1,Yes
6,0.39,5,1,3,2,On,0.430292598967298,1,Yes
7,0.39,5,1,3,2,On,0.434595524956971,1,Yes
8,0.39,5,1,3,2,On,0.625645438898451,1,Yes
9,0.39,5,1,3,2,On,0.729776247848537,1,Yes
10,0.39,5,1,3,2,On,0.491394148020654,1,Yes
11,0.39,5,1,3,2,On,0.591222030981067,1,Yes
12,0.39,5,1,3,2,On,0.527538726333907,1,Yes
13,0.39,5,1,3,2,On,0.598967297762478,1,Yes
14,0.39,5,1,3,2,On,0.692771084337349,1,Yes
15,0.39,5,1,3,2,On,0.267641996557659,1,Yes
1,0.39,5,1,3,2,Off,0.424012158054711,1,Yes
2,0.39,5,1,3,2,Off,0.488601823708207,1,Yes
3,0.39,5,1,3,2,Off,0.687689969604863,1,Yes
4,0.39,5,1,3,2,Off,0.0,1,Yes
5,0.39,5,1,3,2,Off,0.566869300911854,1,Yes
6,0.39,5,1,3,2,Off,0.366261398176292,1,Yes
7,0.39,5,1,3,2,Off,0.549392097264438,1,Yes
8,0.39,5,1,3,2,Off,0.463525835866261,1,Yes
9,0.39,5,1,3,2,Off,0.240121580547112,1,Yes
10,0.39,5,1,3,2,Off,0.451367781155015,1,Yes
11,0.39,5,1,3,2,Off,0.524316109422492,1,Yes
12,0.39,5,1,3,2,Off,0.640577507598784,1,Yes
13,0.39,5,1,3,2,Off,0.563829787234043,1,Yes
14,0.39,5,1,3,2,Off,0.514437689969605,1,Yes
15,0.39,5,1,3,2,Off,0.343465045592705,1,Yes
1,0.39,5,1,3,3,On,0.739388794567063,1,Yes
2,0.39,5,1,3,3,On,0.579796264855688,1,Yes
3,0.39,5,1,3,3,On,0.5,1,Yes
4,0.39,5,1,3,3,On,0.562818336162988,1,Yes
5,0.39,5,1,3,3,On,0.50509337860781,1,Yes
6,0.39,5,1,3,3,On,0.818336162988115,1,Yes
7,0.39,5,1,3,3,On,0.473684210526316,1,Yes
8,0.39,5,1,3,3,On,0.66893039049236,1,Yes
9,0.39,5,1,3,3,On,0.611205432937182,1,Yes
10,0.39,5,1,3,3,On,0.446519524617997,1,Yes
11,0.39,5,1,3,3,On,0.795415959252971,1,Yes
12,0.39,5,1,3,3,On,0.49490662139219,1,Yes
13,0.39,5,1,3,3,On,0.65365025466893,1,Yes
14,0.39,5,1,3,3,On,0.560271646859083,1,Yes
15,0.39,5,1,3,3,On,0.544991511035654,1,Yes
1,0.39,5,1,3,3,Off,0.534970238095238,1,Yes
2,0.39,5,1,3,3,Off,0.50297619047619,1,Yes
3,0.39,5,1,3,3,Off,0.37797619047619,1,Yes
4,0.39,5,1,3,3,Off,0.449404761904762,1,Yes
5,0.39,5,1,3,3,Off,0.497767857142857,1,Yes
6,0.39,5,1,3,3,Off,0.533482142857143,1,Yes
7,0.39,5,1,3,3,Off,0.516369047619048,1,Yes
8,0.39,5,1,3,3,Off,0.567708333333333,1,Yes
9,0.39,5,1,3,3,Off,0.506696428571429,1,Yes
10,0.39,5,1,3,3,Off,0.53125,1,Yes
11,0.39,5,1,3,3,Off,0.502232142857143,1,Yes
12,0.39,5,1,3,3,Off,0.49702380952381,1,Yes
13,0.39,5,1,3,3,Off,0.568452380952381,1,Yes
14,0.39,5,1,3,3,Off,0.553571428571429,1,Yes
15,0.39,5,1,3,3,Off,0.48139880952381,1,Yes
1,0.39,5,1,3,4,On,0.557065217391304,1,Yes
2,0.39,5,1,3,4,On,0.448369565217391,1,Yes
3,0.39,5,1,3,4,On,0.592391304347826,1,Yes
4,0.39,5,1,3,4,On,0.190217391304348,1,Yes
5,0.39,5,1,3,4,On,0.298007246376812,1,Yes
6,0.39,5,1,3,4,On,0.533514492753623,1,Yes
7,0.39,5,1,3,4,On,0.593297101449275,1,Yes
8,0.39,5,1,3,4,On,0.769021739130435,1,Yes
9,0.39,5,1,3,4,On,0.633152173913043,1,Yes
10,0.39,5,1,3,4,On,0.555253623188406,1,Yes
11,0.39,5,1,3,4,On,0.682065217391304,1,Yes
12,0.39,5,1,3,4,On,0.585144927536232,1,Yes
13,0.39,5,1,3,4,On,0.680253623188406,1,Yes
14,0.39,5,1,3,4,On,0.694746376811594,1,Yes
15,0.39,5,1,3,4,On,0.519021739130435,1,Yes
1,0.39,5,1,3,4,Off,0.480030721966206,1,Yes
2,0.39,5,1,3,4,Off,0.379416282642089,1,Yes
3,0.39,5,1,3,4,Off,0.511520737327189,1,Yes
4,0.39,5,1,3,4,Off,0.38863287250384,1,Yes
5,0.39,5,1,3,4,Off,0.433179723502304,1,Yes
6,0.39,5,1,3,4,Off,0.490015360983103,1,Yes
7,0.39,5,1,3,4,Off,0.267281105990783,1,Yes
8,0.39,5,1,3,4,Off,0.440860215053763,1,Yes
9,0.39,5,1,3,4,Off,0.480798771121352,1,Yes
10,0.39,5,1,3,4,Off,0.465437788018433,1,Yes
11,0.39,5,1,3,4,Off,0.56221198156682,1,Yes
12,0.39,5,1,3,4,Off,0.399385560675883,1,Yes
13,0.39,5,1,3,4,Off,0.513056835637481,1,Yes
14,0.39,5,1,3,4,Off,0.486943164362519,1,Yes
15,0.39,5,1,3,4,Off,0.457757296466974,1,Yes
