Flynum,Concentration,Cohort,Week,Trial,Batch,Odor,Occupancy,Day,FlyIDConstant
12,0.39,5,2,1,2,On,0.601357082273113,1,Yes
13,0.39,5,2,1,2,On,0.648854961832061,1,Yes
14,0.39,5,2,1,2,On,0.986429177268872,1,Yes
15,0.39,5,2,1,2,On,0.690415606446141,1,Yes
1,0.39,5,2,1,2,Off,0.45724907063197,1,Yes
2,0.39,5,2,1,2,Off,0.353159851301115,1,Yes
3,0.39,5,2,1,2,Off,0.478810408921933,1,Yes
4,0.39,5,2,1,2,Off,0.147955390334573,1,Yes
5,0.39,5,2,1,2,Off,0.554646840148699,1,Yes
6,0.39,5,2,1,2,Off,0.417100371747212,1,Yes
7,0.39,5,2,1,2,Off,0.203717472118959,1,Yes
8,0.39,5,2,1,2,Off,0.695167286245353,1,Yes
9,0.39,5,2,1,2,Off,0.231226765799256,1,Yes
10,0.39,5,2,1,2,Off,0.889219330855019,1,Yes
11,0.39,5,2,1,2,Off,0.423048327137546,1,Yes
12,0.39,5,2,1,2,Off,0.481040892193309,1,Yes
13,0.39,5,2,1,2,Off,0.436431226765799,1,Yes
14,0.39,5,2,1,2,Off,0.645353159851301,1,Yes
15,0.39,5,2,1,2,Off,0.443122676579926,1,Yes
1,0.39,5,2,1,3,On,0.617845117845118,1,Yes
2,0.39,5,2,1,3,On,0.70959595959596,1,Yes
3,0.39,5,2,1,3,On,0.446969696969697,1,Yes
4,0.39,5,2,1,3,On,0.983164983164983,1,Yes
5,0.39,5,2,1,3,On,0.86026936026936,1,Yes
6,0.39,5,2,1,3,On,0.87962962962963,1,Yes
7,0.39,5,2,1,3,On,0.857744107744108,1,Yes
8,0.39,5,2,1,3,On,0.747474747474748,1,Yes
9,0.39,5,2,1,3,On,0.689393939393939,1,Yes
10,0.39,5,2,1,3,On,0.458754208754209,1,Yes
11,0.39,5,2,1,3,On,0.986531986531986,1,Yes
12,0.39,5,2,1,3,On,0.811447811447811,1,Yes
13,0.39,5,2,1,3,On,0.788720538720539,1,Yes
14,0.39,5,2,1,3,On,0.636363636363636,1,Yes
15,0.39,5,2,1,3,On,0.597643097643098,1,Yes
1,0.39,5,2,1,3,Off,0.443949517446177,1,Yes
2,0.39,5,2,1,3,Off,0.544172234595397,1,Yes
3,0.39,5,2,1,3,Off,0.853749072011878,1,Yes
4,0.39,5,2,1,3,Off,0.507052709725315,1,Yes
5,0.39,5,2,1,3,Off,0.447661469933185,1,Yes
6,0.39,5,2,1,3,Off,0.556792873051225,1,Yes
7,0.39,5,2,1,3,Off,0.537490720118783,1,Yes
8,0.39,5,2,1,3,Off,0.546399406087602,1,Yes
9,0.39,5,2,1,3,Off,0.527839643652561,1,Yes
10,0.39,5,2,1,3,Off,0.793615441722346,1,Yes
11,0.39,5,2,1,3,Off,0.41351150705271,1,Yes
12,0.39,5,2,1,3,Off,0.613956941351151,1,Yes
13,0.39,5,2,1,3,Off,0.587230883444692,1,Yes
14,0.39,5,2,1,3,Off,0.473645137342242,1,Yes
15,0.39,5,2,1,3,Off,0.298440979955457,1,Yes
1,0.39,5,2,1,4,On,0.493755203996669,1,Yes
2,0.39,5,2,1,4,On,0.588676103247294,1,Yes
3,0.39,5,2,1,4,On,0.57285595337219,1,Yes
4,0.39,5,2,1,4,On,0.646960865945046,1,Yes
5,0.39,5,2,1,4,On,0.633638634471274,1,Yes
6,0.39,5,2,1,4,On,0.57285595337219,1,Yes
7,0.39,5,2,1,4,On,0.739383846794338,1,Yes
8,0.39,5,2,1,4,On,1.0,1,Yes
9,0.39,5,2,1,4,On,1.0,1,Yes
10,0.39,5,2,1,4,On,0.442964196502914,1,Yes
11,0.39,5,2,1,4,On,0.736053288925895,1,Yes
12,0.39,5,2,1,4,On,0.68526228143214,1,Yes
13,0.39,5,2,1,4,On,0.815986677768526,1,Yes
14,0.39,5,2,1,4,On,0.477102414654455,1,Yes
15,0.39,5,2,1,4,On,0.115736885928393,1,Yes
1,0.39,5,2,1,4,Off,0.282688093498904,1,Yes
2,0.39,5,2,1,4,Off,0.440467494521549,1,Yes
3,0.39,5,2,1,4,Off,0.39517896274653,1,Yes
4,0.39,5,2,1,4,Off,0.309715120525931,1,Yes
5,0.39,5,2,1,4,Off,0.547114682249817,1,Yes
6,0.39,5,2,1,4,Off,0.550766983199416,1,Yes
7,0.39,5,2,1,4,Off,0.492330168005844,1,Yes
8,0.39,5,2,1,4,Off,0.530314097881666,1,Yes
9,0.39,5,2,1,4,Off,0.557341124908692,1,Yes
10,0.39,5,2,1,4,Off,0.829072315558802,1,Yes
11,0.39,5,2,1,4,Off,0.493791088385683,1,Yes
12,0.39,5,2,1,4,Off,0.52081811541271,1,Yes
13,0.39,5,2,1,4,Off,0.460189919649379,1,Yes
14,0.39,5,2,1,4,Off,0.170197224251278,1,Yes
15,0.39,5,2,1,4,Off,0.538349159970782,1,Yes
1,0.39,5,2,2,1,On,0.511686143572621,1,Yes
2,0.39,5,2,2,1,On,0.678631051752921,1,Yes
3,0.39,5,2,2,1,On,0.564273789649416,1,Yes
4,0.39,5,2,2,1,On,0.552587646076795,1,Yes
5,0.39,5,2,2,1,On,0.582637729549249,1,Yes
6,0.39,5,2,2,1,On,0.674457429048414,1,Yes
7,0.39,5,2,2,1,On,0.158597662771285,1,Yes
8,0.39,5,2,2,1,On,0.623539232053422,1,Yes
9,0.39,5,2,2,1,On,0.796327212020033,1,Yes
10,0.39,5,2,2,1,On,0.831385642737897,1,Yes
11,0.39,5,2,2,1,On,0.0,1,Yes
12,0.39,5,2,2,1,On,0.199499165275459,1,Yes
13,0.39,5,2,2,1,On,0.39983305509182,1,Yes
14,0.39,5,2,2,1,On,0.515859766277129,1,Yes
15,0.39,5,2,2,1,On,0.508347245409015,1,Yes
1,0.39,5,2,2,1,Off,0.45007342143906,1,Yes
2,0.39,5,2,2,1,Off,0.381057268722467,1,Yes
3,0.39,5,2,2,1,Off,0.0983847283406755,1,Yes
4,0.39,5,2,2,1,Off,0.0587371512481645,1,Yes
5,0.39,5,2,2,1,Off,0.625550660792952,1,Yes
6,0.39,5,2,2,1,Off,0.474302496328928,1,Yes
7,0.39,5,2,2,1,Off,0.541850220264317,1,Yes
8,0.39,5,2,2,1,Off,0.44273127753304,1,Yes
9,0.39,5,2,2,1,Off,0.570484581497797,1,Yes
10,0.39,5,2,2,1,Off,0.491923641703377,1,Yes
11,0.39,5,2,2,1,Off,0.352422907488987,1,Yes
12,0.39,5,2,2,1,Off,0.506607929515419,1,Yes
13,0.39,5,2,2,1,Off,0.422907488986784,1,Yes
14,0.39,5,2,2,1,Off,0.754772393538913,1,Yes
15,0.39,5,2,2,1,Off,0.423641703377386,1,Yes
1,0.39,5,2,2,2,On,0.301020408163265,1,Yes
2,0.39,5,2,2,2,On,0.284863945578231,1,Yes
3,0.39,5,2,2,2,On,0.520408163265306,1,Yes
4,0.39,5,2,2,2,On,0.647959183673469,1,Yes
5,0.39,5,2,2,2,On,0.236394557823129,1,Yes
6,0.39,5,2,2,2,On,0.771258503401361,1,Yes
7,0.39,5,2,2,2,On,0.19047619047619,1,Yes
8,0.39,5,2,2,2,On,0.880102040816326,1,Yes
9,0.39,5,2,2,2,On,1.0,1,Yes
10,0.39,5,2,2,2,On,0.600340136054422,1,Yes
11,0.39,5,2,2,2,On,0.608843537414966,1,Yes
12,0.39,5,2,2,2,On,0.420918367346939,1,Yes
13,0.39,5,2,2,2,On,0.862244897959184,1,Yes
14,0.39,5,2,2,2,On,0.47108843537415,1,Yes
15,0.39,5,2,2,2,On,0.665816326530612,1,Yes
1,0.39,5,2,2,2,Off,0.652077151335312,1,Yes
2,0.39,5,2,2,2,Off,0.307121661721068,1,Yes
3,0.39,5,2,2,2,Off,0.550445103857567,1,Yes
4,0.39,5,2,2,2,Off,0.363501483679525,1,Yes
5,0.39,5,2,2,2,Off,0.520029673590504,1,Yes
6,0.39,5,2,2,2,Off,0.613501483679525,1,Yes
7,0.39,5,2,2,2,Off,0.70919881305638,1,Yes
8,0.39,5,2,2,2,Off,0.134272997032641,1,Yes
9,0.39,5,2,2,2,Off,1.0,1,Yes
10,0.39,5,2,2,2,Off,0.189910979228487,1,Yes
11,0.39,5,2,2,2,Off,0.672106824925816,1,Yes
12,0.39,5,2,2,2,Off,0.966617210682493,1,Yes
13,0.39,5,2,2,2,Off,0.609792284866469,1,Yes
14,0.39,5,2,2,2,Off,0.816023738872404,1,Yes
15,0.39,5,2,2,2,Off,0.689169139465875,1,Yes
1,0.39,5,2,2,3,On,0.343616109682948,1,Yes
2,0.39,5,2,2,3,On,0.469580119965724,1,Yes
3,0.39,5,2,2,3,On,0.0,1,Yes
4,0.39,5,2,2,3,On,0.479005998286204,1,Yes
5,0.39,5,2,2,3,On,0.285347043701799,1,Yes
6,0.39,5,2,2,3,On,0.491859468723222,1,Yes
7,0.39,5,2,2,3,On,0.467866323907455,1,Yes
8,0.39,5,2,2,3,On,0.205655526992288,1,Yes
9,0.39,5,2,2,3,On,0.551842330762639,1,Yes
10,0.39,5,2,2,3,On,0.188517566409597,1,Yes
11,0.39,5,2,2,3,On,0.3573264781491,1,Yes
12,0.39,5,2,2,3,On,0.547557840616967,1,Yes
13,0.39,5,2,2,3,On,0.323907455012853,1,Yes
14,0.39,5,2,2,3,On,0.434447300771208,1,Yes
15,0.39,5,2,2,3,On,0.580976863753213,1,Yes
1,0.39,5,2,2,3,Off,0.509789156626506,1,Yes
2,0.39,5,2,2,3,Off,0.579819277108434,1,Yes
3,0.39,5,2,2,3,Off,0.0,1,Yes
4,0.39,5,2,2,3,Off,0.357680722891566,1,Yes
5,0.39,5,2,2,3,Off,0.533132530120482,1,Yes
6,0.39,5,2,2,3,Off,0.576807228915663,1,Yes
7,0.39,5,2,2,3,Off,0.567018072289157,1,Yes
8,0.39,5,2,2,3,Off,0.564759036144578,1,Yes
9,0.39,5,2,2,3,Off,0.433734939759036,1,Yes
10,0.39,5,2,2,3,Off,0.0662650602409639,1,Yes
11,0.39,5,2,2,3,Off,0.392319277108434,1,Yes
12,0.39,5,2,2,3,Off,0.452560240963855,1,Yes
13,0.39,5,2,2,3,Off,0.463855421686747,1,Yes
14,0.39,5,2,2,3,Off,0.745481927710843,1,Yes
15,0.39,5,2,2,3,Off,0.125753012048193,1,Yes
1,0.39,5,2,2,4,On,0.437611408199644,1,Yes
2,0.39,5,2,2,4,On,0.894830659536542,1,Yes
3,0.39,5,2,2,4,On,0.417112299465241,1,Yes
4,0.39,5,2,2,4,On,0.940285204991087,1,Yes
5,0.39,5,2,2,4,On,0.404634581105169,1,Yes
6,0.39,5,2,2,4,On,0.719251336898396,1,Yes
7,0.39,5,2,2,4,On,0.468805704099822,1,Yes
8,0.39,5,2,2,4,On,0.258467023172906,1,Yes
9,0.39,5,2,2,4,On,0.402852049910873,1,Yes
10,0.39,5,2,2,4,On,0.56951871657754,1,Yes
11,0.39,5,2,2,4,On,0.736185383244207,1,Yes
12,0.39,5,2,2,4,On,0.764705882352941,1,Yes
13,0.39,5,2,2,4,On,0.739750445632799,1,Yes
14,0.39,5,2,2,4,On,0.762923351158645,1,Yes
15,0.39,5,2,2,4,On,0.417112299465241,1,Yes
1,0.39,5,2,2,4,Off,0.558756633813495,1,Yes
2,0.39,5,2,2,4,Off,1.0,1,Yes
3,0.39,5,2,2,4,Off,0.502653525398029,1,Yes
4,0.39,5,2,2,4,Off,0.981046247156937,1,Yes
5,0.39,5,2,2,4,Off,0.423047763457164,1,Yes
6,0.39,5,2,2,4,Off,0.53601213040182,1,Yes
7,0.39,5,2,2,4,Off,0.646702047005307,1,Yes
8,0.39,5,2,2,4,Off,0.472327520849128,1,Yes
9,0.39,5,2,2,4,Off,0.365428354814253,1,Yes
10,0.39,5,2,2,4,Off,0.808188021228203,1,Yes
11,0.39,5,2,2,4,Off,0.3131159969674,1,Yes
12,0.39,5,2,2,4,Off,0.383623957543594,1,Yes
13,0.39,5,2,2,4,Off,0.578468536770281,1,Yes
14,0.39,5,2,2,4,Off,0.706595905989386,1,Yes
15,0.39,5,2,2,4,Off,0.461713419257013,1,Yes
1,0.39,5,2,3,1,On,0.6488,1,Yes
2,0.39,5,2,3,1,On,0.6232,1,Yes
3,0.39,5,2,3,1,On,0.8512,1,Yes
4,0.39,5,2,3,1,On,0.44,1,Yes
5,0.39,5,2,3,1,On,0.2496,1,Yes
6,0.39,5,2,3,1,On,0.68,1,Yes
7,0.39,5,2,3,1,On,0.8312,1,Yes
8,0.39,5,2,3,1,On,0.4872,1,Yes
9,0.39,5,2,3,1,On,0.3392,1,Yes
10,0.39,5,2,3,1,On,0.9512,1,Yes
11,0.39,5,2,3,1,On,0.2144,1,Yes
12,0.39,5,2,3,1,On,0.1296,1,Yes
13,0.39,5,2,3,1,On,0.6296,1,Yes
14,0.39,5,2,3,1,On,0.0424,1,Yes
15,0.39,5,2,3,1,On,0.7632,1,Yes
1,0.39,5,2,3,1,Off,0.30528511821975,1,Yes
2,0.39,5,2,3,1,Off,0.559109874826147,1,Yes
3,0.39,5,2,3,1,Off,0.856745479833102,1,Yes
4,0.39,5,2,3,1,Off,0.143254520166898,1,Yes
5,0.39,5,2,3,1,Off,0.468706536856745,1,Yes
6,0.39,5,2,3,1,Off,0.721835883171071,1,Yes
7,0.39,5,2,3,1,Off,0.856745479833102,1,Yes
8,0.39,5,2,3,1,Off,0.38038942976356,1,Yes
9,0.39,5,2,3,1,Off,0.570236439499305,1,Yes
10,0.39,5,2,3,1,Off,0.242002781641168,1,Yes
11,0.39,5,2,3,1,Off,0.555632823365786,1,Yes
12,0.39,5,2,3,1,Off,0.240611961057024,1,Yes
13,0.39,5,2,3,1,Off,0.321279554937413,1,Yes
14,0.39,5,2,3,1,Off,0.143254520166898,1,Yes
15,0.39,5,2,3,1,Off,0.388038942976356,1,Yes
1,0.39,5,2,3,2,On,0.364267129228101,1,Yes
2,0.39,5,2,3,2,On,0.463139635732871,1,Yes
3,0.39,5,2,3,2,On,0.142237640936687,1,Yes
4,0.39,5,2,3,2,On,0.534258456201214,1,Yes
5,0.39,5,2,3,2,On,0.388551604509974,1,Yes
6,0.39,5,2,3,2,On,0.250650477016479,1,Yes
7,0.39,5,2,3,2,On,0.0372940156114484,1,Yes
8,0.39,5,2,3,2,On,0.712922810060711,1,Yes
9,0.39,5,2,3,2,On,0.875975715524718,1,Yes
10,0.39,5,2,3,2,On,0.385949696444059,1,Yes
11,0.39,5,2,3,2,On,0.474414570685169,1,Yes
12,0.39,5,2,3,2,On,0.522983521248916,1,Yes
13,0.39,5,2,3,2,On,0.544666088464874,1,Yes
14,0.39,5,2,3,2,On,0.651344319167389,1,Yes
15,0.39,5,2,3,2,On,0.884648742411101,1,Yes
1,0.39,5,2,3,2,Off,0.371863117870722,1,Yes
2,0.39,5,2,3,2,Off,0.493536121673004,1,Yes
3,0.39,5,2,3,2,Off,0.361216730038023,1,Yes
4,0.39,5,2,3,2,Off,0.138403041825095,1,Yes
5,0.39,5,2,3,2,Off,0.144486692015209,1,Yes
6,0.39,5,2,3,2,Off,0.577186311787072,1,Yes
7,0.39,5,2,3,2,Off,0.355893536121673,1,Yes
8,0.39,5,2,3,2,Off,0.279087452471483,1,Yes
9,0.39,5,2,3,2,Off,0.384030418250951,1,Yes
10,0.39,5,2,3,2,Off,0.902661596958175,1,Yes
11,0.39,5,2,3,2,Off,0.514068441064639,1,Yes
12,0.39,5,2,3,2,Off,0.758174904942966,1,Yes
13,0.39,5,2,3,2,Off,0.567300380228137,1,Yes
14,0.39,5,2,3,2,Off,0.433460076045627,1,Yes
15,0.39,5,2,3,2,Off,0.696577946768061,1,Yes
1,0.39,5,2,3,3,On,0.680707666385847,1,Yes
2,0.39,5,2,3,3,On,0.729570345408593,1,Yes
3,0.39,5,2,3,3,On,0.249368155012637,1,Yes
4,0.39,5,2,3,3,On,0.893007582139848,1,Yes
5,0.39,5,2,3,3,On,0.784330244313395,1,Yes
6,0.39,5,2,3,3,On,0.773378264532435,1,Yes
7,0.39,5,2,3,3,On,0.864363942712721,1,Yes
8,0.39,5,2,3,3,On,0.630160067396799,1,Yes
9,0.39,5,2,3,3,On,0.773378264532435,1,Yes
10,0.39,5,2,3,3,On,0.455770850884583,1,Yes
11,0.39,5,2,3,3,On,0.812973883740522,1,Yes
12,0.39,5,2,3,3,On,0.829823083403538,1,Yes
13,0.39,5,2,3,3,On,0.88374052232519,1,Yes
14,0.39,5,2,3,3,On,0.47346251053075,1,Yes
15,0.39,5,2,3,3,On,0.811288963774221,1,Yes
1,0.39,5,2,3,3,Off,0.211833455076698,1,Yes
2,0.39,5,2,3,3,Off,0.362308254200146,1,Yes
3,0.39,5,2,3,3,Off,0.490138787436085,1,Yes
4,0.39,5,2,3,3,Off,0.471877282688093,1,Yes
5,0.39,5,2,3,3,Off,0.456537618699781,1,Yes
6,0.39,5,2,3,3,Off,0.535427319211103,1,Yes
7,0.39,5,2,3,3,Off,0.385682980277575,1,Yes
8,0.39,5,2,3,3,Off,0.647187728268809,1,Yes
9,0.39,5,2,3,3,Off,0.518626734842951,1,Yes
10,0.39,5,2,3,3,Off,0.62527392257122,1,Yes
11,0.39,5,2,3,3,Off,0.413440467494522,1,Yes
12,0.39,5,2,3,3,Off,0.530314097881666,1,Yes
13,0.39,5,2,3,3,Off,0.143900657414171,1,Yes
14,0.39,5,2,3,3,Off,0.850986121256392,1,Yes
15,0.39,5,2,3,3,Off,0.691745799853908,1,Yes
1,0.39,5,2,3,4,On,0.384033613445378,1,Yes
2,0.39,5,2,3,4,On,0.935294117647059,1,Yes
3,0.39,5,2,3,4,On,0.249579831932773,1,Yes
4,0.39,5,2,3,4,On,0.92436974789916,1,Yes
5,0.39,5,2,3,4,On,0.416806722689076,1,Yes
6,0.39,5,2,3,4,On,0.949579831932773,1,Yes
7,0.39,5,2,3,4,On,0.792436974789916,1,Yes
8,0.39,5,2,3,4,On,0.8,1,Yes
9,0.39,5,2,3,4,On,1.0,1,Yes
10,0.39,5,2,3,4,On,0.352100840336134,1,Yes
11,0.39,5,2,3,4,On,1.0,1,Yes
12,0.39,5,2,3,4,On,0.153781512605042,1,Yes
13,0.39,5,2,3,4,On,0.805882352941176,1,Yes
14,0.39,5,2,3,4,On,0.738655462184874,1,Yes
15,0.39,5,2,3,4,On,0.427731092436975,1,Yes
1,0.39,5,2,3,4,Off,0.368975903614458,1,Yes
2,0.39,5,2,3,4,Off,0.429969879518072,1,Yes
3,0.39,5,2,3,4,Off,0.58960843373494,1,Yes
4,0.39,5,2,3,4,Off,1.0,1,Yes
5,0.39,5,2,3,4,Off,0.472138554216867,1,Yes
6,0.39,5,2,3,4,Off,0.957831325301205,1,Yes
7,0.39,5,2,3,4,Off,0.38855421686747,1,Yes
8,0.39,5,2,3,4,Off,0.630271084337349,1,Yes
9,0.39,5,2,3,4,Off,0.80421686746988,1,Yes
10,0.39,5,2,3,4,Off,0.088855421686747,1,Yes
11,0.39,5,2,3,4,Off,0.798192771084337,1,Yes
12,0.39,5,2,3,4,Off,0.353915662650602,1,Yes
13,0.39,5,2,3,4,Off,0.57078313253012,1,Yes
14,0.39,5,2,3,4,Off,0.385542168674699,1,Yes
15,0.39,5,2,3,4,Off,0.510542168674699,1,Yes
