Flynum,Concentration,Cohort,Trial,Batch,Odor,Occupancy,Day,FlyIDConstant
8,0.39,4,1,3,Off,0.421800947867299,2,Yes
9,0.39,4,1,3,Off,0.0,2,Yes
10,0.39,4,1,3,Off,0.478672985781991,2,Yes
11,0.39,4,1,3,Off,0.457345971563981,2,Yes
12,0.39,4,1,3,Off,0.485781990521327,2,Yes
13,0.39,4,1,3,Off,0.259478672985782,2,Yes
14,0.39,4,1,3,Off,0.29739336492891,2,Yes
15,0.39,4,1,3,Off,0.366113744075829,2,Yes
1,0.39,4,1,4,On,0.653465346534653,2,Yes
2,0.39,4,1,4,On,0.0,2,Yes
3,0.39,4,1,4,On,0.523338048090523,2,Yes
4,0.39,4,1,4,On,0.626591230551627,2,Yes
5,0.39,4,1,4,On,0.881188118811881,2,Yes
6,0.39,4,1,4,On,0.773691654879774,2,Yes
7,0.39,4,1,4,On,0.244695898161245,2,Yes
8,0.39,4,1,4,On,0.647807637906648,2,Yes
9,0.39,4,1,4,On,0.582743988684583,2,Yes
10,0.39,4,1,4,On,0.502121640735502,2,Yes
11,0.39,4,1,4,On,0.500707213578501,2,Yes
12,0.39,4,1,4,On,0.557284299858557,2,Yes
13,0.39,4,1,4,On,1.0,2,Yes
14,0.39,4,1,4,On,0.545968882602546,2,Yes
15,0.39,4,1,4,On,0.526166902404526,2,Yes
1,0.39,4,1,4,Off,0.697954271961492,2,Yes
2,0.39,4,1,4,Off,0.223826714801444,2,Yes
3,0.39,4,1,4,Off,0.505415162454874,2,Yes
4,0.39,4,1,4,Off,0.558363417569194,2,Yes
5,0.39,4,1,4,Off,0.469314079422383,2,Yes
6,0.39,4,1,4,Off,0.515042117930205,2,Yes
7,0.39,4,1,4,Off,0.42719614921781,2,Yes
8,0.39,4,1,4,Off,0.41395908543923,2,Yes
9,0.39,4,1,4,Off,0.359807460890493,2,Yes
10,0.39,4,1,4,Off,0.463297232250301,2,Yes
11,0.39,4,1,4,Off,0.530685920577617,2,Yes
12,0.39,4,1,4,Off,0.385078219013237,2,Yes
13,0.39,4,1,4,Off,0.280385078219013,2,Yes
14,0.39,4,1,4,Off,0.608904933814681,2,Yes
15,0.39,4,1,4,Off,0.525872442839952,2,Yes
